SampleIndex,Amplitude
5095,0.53249
5096,-0.12521
5097,-0.22430
5098,-1.66768
5099,-1.23044
5100,0.66562
5101,0.88902
5102,0.38129
5103,0.88669
5104,0.31029
5105,-0.73533
5106,-0.70906
5107,-1.37451
5108,-0.55438
5109,1.32082
5110,1.12321
5111,0.40686
5112,0.90451
5113,0.19811
5114,-1.36942
5115,-0.63710
5116,-0.47490
5117,0.25394
5118,0.90608
5119,0.92439
5120,-0.22813
5121,0.56501
5122,-0.34811
5123,-1.64860
5124,-0.42928
5125,0.70087
5126,0.36433
5127,0.75971
5128,0.72491
5129,-0.08759
5130,0.08766
5131,-0.79380
5132,-1.71126
5133,-0.02169
5134,0.90404
5135,0.70179
5136,0.65645
5137,0.51148
5138,-0.12020
5139,-0.67004
5140,-1.20493
5141,-0.84647
5142,0.72804
5143,1.43279
5144,0.04889
5145,0.70435
5146,0.54677
5147,-1.07894
5148,-1.16522
5149,-0.47814
5150,-0.14595
5151,1.20749
5152,1.00376
5153,0.03092
5154,0.31816
5155,-0.13937
5156,-1.82121
5157,-1.01762
5158,0.24076
5159,0.19980
5160,0.83183
5161,0.88830
5162,-0.19600
5163,0.02639
5164,-0.54500
5165,-2.12167
5166,-0.39488
5167,0.95325
5168,0.54729
5169,0.54166
5170,0.76587
5171,-0.20366
5172,-0.43765
5173,-0.88063
5174,-1.31005
5175,0.08496
5176,1.18326
5177,0.74810
5178,0.61511
5179,0.83845
5180,-0.65306
5181,-1.00426
5182,-0.63156
5183,-0.61706
5184,0.65064
5185,1.44537
5186,0.07873
5187,0.58365
5188,0.10777
5189,-1.08975
5190,-1.34505
5191,-0.18375
5192,0.30759
5193,1.34109
5194,1.05461
5195,0.17436
5196,0.29308
5197,-0.08242
5198,-1.79675
5199,-1.00951
5200,0.75021
5201,0.59010
5202,0.87726
5203,0.74937
5204,-0.00678
5205,-0.11852
5206,-0.91521
5207,-1.74569
5208,-0.17009
5209,1.27436
5210,0.73627
5211,0.50756
5212,0.85238
5213,-0.26407
5214,-0.74540
5215,-1.03999
5216,-1.05910
5217,0.45473
5218,1.46723
5219,0.10697
5220,0.44962
5221,0.51032
5222,-1.23239
5223,-1.35897
5224,-0.57589
5225,0.01484
5226,1.14710
5227,1.38764
5228,0.11476
5229,0.32910
5230,-0.15928
5231,-1.28370
5232,-1.30062
5233,0.39679
5234,0.45952
5235,1.19042
5236,0.98955
5237,-0.09083
5238,0.05451
5239,-0.69906
5240,-1.87807
5241,-0.48447
5242,0.85144
5243,0.62711
5244,0.70815
5245,0.66205
5246,-0.21624
5247,-0.26147
5248,-0.91101
5249,-1.51202
5250,0.44581
5251,1.17054
5252,0.36188
5253,0.83552
5254,0.53424
5255,-0.56925
5256,-1.00055
5257,-0.83890
5258,-0.61806
5259,1.01159
5260,1.23884
5261,0.06291
5262,0.57725
5263,0.23108
5264,-1.16036
5265,-1.07352
5266,-0.20953
5267,0.04666
5268,1.18566
5269,0.98976
5270,-0.26565
5271,0.29489
5272,-0.49824
5273,-2.04759
5274,-0.55474
5275,0.40254
5276,0.40994
5277,1.18534
5278,0.67422
5279,-0.34221
5280,0.07910
5281,-0.93865
5282,-1.73984
5283,0.32394
5284,0.70095
5285,0.51019
5286,0.93399
5287,0.58144
5288,-0.40310
5289,-0.44087
5290,-1.24336
5291,-0.91831
5292,0.91772
5293,1.11936
5294,0.32337
5295,0.83310
5296,0.12289
5297,-0.96984
5298,-0.56278
5299,-1.02827
5300,-0.17237
5301,1.78099
5302,0.58068
5303,-0.04354
5304,0.93270
5305,-0.40548
5306,-1.47073
5307,-0.73259
5308,-0.47563
5309,0.32446
5310,1.26509
5311,0.07468
5312,0.13373
5313,0.78361
5314,-1.15349
5315,-1.59284
5316,-0.24855
5317,0.21871
5318,0.86740
5319,1.02863
5320,-0.01540
5321,0.30571
5322,-0.14765
5323,-1.88051
5324,-0.91180
5325,0.75171
5326,0.80628
5327,0.59846
5328,0.96083
5329,-0.01606
5330,-0.26172
5331,-0.79678
5332,-1.46013
5333,-0.23279
5334,1.06386
5335,0.33941
5336,0.80360
5337,0.76501
5338,-0.61015
5339,-0.74667
5340,-0.80918
5341,-1.09052
5342,1.11024
5343,1.20222
5344,0.29770
5345,0.71725
5346,0.40069
5347,-1.18780
5348,-1.04330
5349,-1.02002
5350,-0.40211
5351,1.13901
5352,0.92102
5353,0.04824
5354,0.66527
5355,-0.30300
5356,-1.40389
5357,-0.56223
5358,-0.32058
5359,0.41241
5360,1.50089
5361,0.37280
5362,0.07276
5363,0.57592
5364,-0.98759
5365,-1.54759
5366,-0.19887
5367,0.46409
5368,0.91408
5369,1.24540
5370,0.06546
5371,-0.06968
5372,-0.22531
5373,-1.74811
5374,-1.37554
5375,0.85276
5376,0.65425
5377,0.78619
5378,0.73629
5379,-0.09800
5380,-0.39161
5381,-0.79871
5382,-1.62070
5383,0.13556
5384,1.12898
5385,0.62521
5386,0.55207
5387,0.72895
5388,-0.93598
5389,-0.75078
5390,-1.33213
5391,-1.03945
5392,0.93938
5393,0.95492
5394,0.49702
5395,0.72726
5396,0.27796
5397,-1.10931
5398,-0.87083
5399,-1.10768
5400,-0.41990
5401,1.52436
5402,0.64824
5403,0.16239
5404,0.70398
5405,-0.27818
5406,-1.34639
5407,-0.66237
5408,-0.38573
5409,0.54706
5410,1.16496
5411,0.02752
5412,0.25230
5413,0.46204
5414,-1.08923
5415,-1.46772
5416,0.01924
5417,0.10455
5418,0.97878
5419,0.88688
5420,-0.02094
5421,0.29273
5422,-0.37335
5423,-1.61832
5424,-0.87574
5425,0.60150
5426,0.57173
5427,1.00758
5428,0.67785
5429,-0.08999
5430,0.29642
5431,-1.10884
5432,-1.46741
5433,0.42247
5434,0.90678
5435,0.62436
5436,1.07384
5437,0.42385
5438,-0.15172
5439,-0.15184
5440,-1.32640
5441,-1.07550
5442,1.02230
5443,0.71840
5444,0.59255
5445,0.89649
5446,-0.29916
5447,-0.70071
5448,-0.81673
5449,-1.44522
5450,0.21870
5451,1.28873
5452,0.60834
5453,0.58499
5454,0.85721
5455,-0.39233
5456,-1.18898
5457,-1.12038
5458,-0.35183
5459,0.87939
5460,1.26186
5461,0.22308
5462,0.63387
5463,0.38223
5464,-1.32935
5465,-1.01937
5466,-0.48903
5467,-0.07458
5468,1.55112
5469,0.65470
5470,0.10754
5471,0.55559
5472,-0.61119
5473,-1.67645
5474,-0.33432
5475,0.02191
5476,0.58768
5477,1.32886
5478,0.10823
5479,-0.02615
5480,0.18360
5481,-1.56850
5482,-1.22190
5483,0.23774
5484,0.44076
5485,1.19606
5486,1.04254
5487,0.04828
5488,0.31803
5489,-0.51673
5490,-1.72871
5491,-0.23258
5492,0.76799
5493,0.28432
5494,1.13391
5495,0.66758
5496,-0.27155
5497,-0.51407
5498,-1.43087
5499,-1.12304
5500,0.58876
5501,0.61820
5502,0.66506
5503,0.89208
5504,0.15553
5505,-0.53582
5506,-0.76416
5507,-1.21441
5508,-0.22245
5509,1.35653
5510,0.58430
5511,0.48325
5512,0.77558
5513,-0.45430
5514,-0.76371
5515,-1.00823
5516,-0.97848
5517,0.70966
5518,1.08662
5519,-0.06834
5520,0.70944
5521,0.44211
5522,-0.96869
5523,-0.66183
5524,-0.98033
5525,-0.05661
5526,1.68352
5527,0.64836
5528,0.03206
5529,0.92583
5530,-0.55084
5531,-1.39288
5532,-0.44178
5533,-0.54172
5534,0.77872
5535,1.39238
5536,0.14941
5537,0.52101
5538,0.23120
5539,-1.48689
5540,-1.13247
5541,-0.30696
5542,-0.00096
5543,1.09820
5544,0.82544
5545,0.01281
5546,0.77630
5547,-0.51813
5548,-1.60073
5549,-0.44572
5550,-0.00718
5551,0.91254
5552,1.42535
5553,-0.03436
5554,-0.03835
5555,0.42962
5556,-1.67588
5557,-1.31991
5558,0.36238
5559,0.25793
5560,0.92917
5561,0.92723
5562,-0.13634
5563,0.03296
5564,-0.94708
5565,-1.76508
5566,-0.23941
5567,0.62871
5568,0.70466
5569,1.25248
5570,0.31503
5571,-0.41547
5572,-0.11429
5573,-1.50795
5574,-1.13617
5575,0.64948
5576,0.59421
5577,0.85772
5578,0.95190
5579,-0.25517
5580,-0.24985
5581,-0.62355
5582,-1.73742
5583,0.05254
5584,1.28214
5585,0.22887
5586,0.53299
5587,0.40403
5588,-0.64057
5589,-0.45070
5590,-1.26424
5591,-0.99904
5592,1.07694
5593,0.87944
5594,-0.00357
5595,0.98454
5596,-0.21127
5597,-0.54486
5598,-0.73802
5599,-1.48220
5600,0.38627
5601,1.50330
5602,0.42764
5603,0.52349
5604,0.21766
5605,-0.95310
5606,-1.00214
5607,-0.94612
5608,-0.70339
5609,0.98227
5610,0.77009
5611,0.08601
5612,1.01846
5613,-0.47007
5614,-1.16800
5615,-0.74392
5616,-0.84228
5617,0.26914
5618,1.28189
5619,0.00959
5620,0.23705
5621,0.59475
5622,-1.23059
5623,-0.94940
5624,-0.28764
5625,-0.44979
5626,1.36410
5627,0.67295
5628,0.04299
5629,0.68574
5630,-0.34377
5631,-1.52812
5632,-0.62016
5633,-0.30851
5634,0.72734
5635,1.22254
5636,0.05556
5637,0.18654
5638,0.59089
5639,-1.58900
5640,-1.30327
5641,-0.09237
5642,-0.11173
5643,1.11869
5644,0.90923
5645,-0.29305
5646,0.69750
5647,-0.50406
5648,-1.64097
5649,-0.41398
5650,0.07347
5651,0.66112
5652,1.40901
5653,0.12082
5654,0.20468
5655,-0.07063
5656,-1.66916
5657,-1.01789
5658,0.22880
5659,0.32952
5660,1.45215
5661,0.74352
5662,-0.38900
5663,0.48833
5664,-0.65420
5665,-1.78171
5666,0.26423
5667,0.42117
5668,0.71299
5669,1.17819
5670,0.32487
5671,0.08747
5672,0.17789
5673,-1.66941
5674,-0.79960
5675,0.67211
5676,0.27742
5677,1.07645
5678,0.54033
5679,-0.22505
5680,0.03946
5681,-1.11232
5682,-1.76376
5683,0.23676
5684,0.91588
5685,0.68217
5686,1.05369
5687,-0.07038
5688,0.20119
5689,-0.39859
5690,-1.68084
5691,-0.58471
5692,0.98693
5693,0.25558
5694,1.02615
5695,0.82448
5696,-0.41751
5697,-0.16564
5698,-1.18000
5699,-1.32693
5700,0.92053
5701,0.60054
5702,0.61232
5703,0.79475
5704,-0.09321
5705,-0.56475
5706,-0.88839
5707,-1.85782
5708,0.18004
5709,1.19342
5710,0.28591
5711,0.82218
5712,0.36900
5713,-0.32536
5714,-0.28745
5715,-1.60591
5716,-0.80926
5717,1.08303
5718,0.71566
5719,0.28818
5720,0.95258
5721,-0.39471
5722,-0.43247
5723,-0.65380
5724,-1.62727
5725,0.37645
5726,1.36350
5727,0.24416
5728,0.81928
5729,0.22086
5730,-0.58279
5731,-0.65844
5732,-1.34399
5733,-0.30745
5734,1.56058
5735,0.62065
5736,0.41145
5737,0.78755
5738,-0.38247
5739,-0.67605
5740,-0.91221
5741,-1.17336
5742,0.87066
5743,1.06513
5744,0.22987
5745,1.01926
5746,0.14212
5747,-1.01362
5748,-0.73816
5749,-1.34375
5750,0.11662
5751,1.52140
5752,0.18214
5753,0.53220
5754,1.06805
5755,-0.62717
5756,-0.89599
5757,-0.89980
5758,-0.73406
5759,1.27611
5760,0.86362
5761,0.36294
5762,0.99777
5763,-0.30640
5764,-0.87755
5765,-0.60977
5766,-0.95364
5767,0.63431
5768,1.58744
5769,0.03828
5770,0.52895
5771,0.10856
5772,-1.05862
5773,-0.86166
5774,-0.96452
5775,-0.28552
5776,1.46857
5777,0.46814
5778,0.30677
5779,0.51848
5780,-0.62393
5781,-0.92804
5782,-0.67466
5783,-0.63274
5784,1.00240
5785,1.27380
5786,0.00659
5787,0.72339
5788,-0.27536
5789,-1.06586
5790,-0.64819
5791,-0.91214
5792,0.30406
5793,1.41223
5794,0.54365
5795,0.54308
5796,0.60556
5797,-1.00830
5798,-0.93784
5799,-0.72268
5800,-0.51594
5801,1.55634
5802,0.70511
5803,0.23904
5804,0.93938
5805,-0.52807
5806,-1.10274
5807,-0.77465
5808,-0.55625
5809,0.95280
5810,1.39109
5811,-0.15407
5812,1.04081
5813,0.07629
5814,-1.20746
5815,-0.78163
5816,-0.79799
5817,0.27512
5818,1.54045
5819,0.35886
5820,0.52978
5821,0.53580
5822,-1.08913
5823,-0.82063
5824,-0.80723
5825,-0.18756
5826,1.22563
5827,0.86494
5828,0.23460
5829,0.71681
5830,-0.54039
5831,-1.06315
5832,-0.61634
5833,-0.72870
5834,0.87103
5835,1.14453
5836,0.24519
5837,0.84726
5838,0.02530
5839,-1.17701
5840,-0.62399
5841,-0.72506
5842,0.48958
5843,1.41388
5844,0.36629
5845,0.34752
5846,0.56234
5847,-1.17086
5848,-0.92395
5849,-0.70083
5850,-0.13484
5851,1.33428
5852,0.87737
5853,0.15577
5854,0.71004
5855,-0.59210
5856,-1.25399
5857,-0.85127
5858,-0.65689
5859,0.78138
5860,1.15269
5861,0.11997
5862,0.73286
5863,-0.12043
5864,-1.19890
5865,-0.73549
5866,-0.85755
5867,0.67291
5868,1.42322
5869,0.53364
5870,0.52297
5871,0.67004
5872,-1.04306
5873,-1.03107
5874,-0.68377
5875,-0.25967
5876,1.52707
5877,0.68010
5878,0.23455
5879,0.74467
5880,-0.76971
5881,-0.95309
5882,-0.81473
5883,-0.62453
5884,0.97970
5885,0.90082
5886,0.08089
5887,0.68017
5888,-0.06080
5889,-0.98098
5890,-0.95064
5891,-1.08225
5892,0.52613
5893,1.50602
5894,0.22235
5895,0.68549
5896,0.46165
5897,-1.32811
5898,-0.62777
5899,-1.13958
5900,-0.07010
5901,1.68605
5902,0.50676
5903,0.41607
5904,0.78790
5905,-0.66240
5906,-1.17534
5907,-1.04091
5908,-0.92356
5909,1.04345
5910,1.06620
5911,-0.00316
5912,0.89324
5913,-0.38892
5914,-0.96021
5915,-0.90738
5916,-1.01124
5917,0.89209
5918,1.45511
5919,0.11303
5920,0.77315
5921,0.27390
5922,-1.02701
5923,-0.90858
5924,-1.43511
5925,0.12923
5926,1.35294
5927,0.46138
5928,0.56594
5929,0.64552
5930,-0.89724
5931,-0.79438
5932,-1.27227
5933,-0.51783
5934,1.34585
5935,0.51415
5936,0.18887
5937,0.99371
5938,-0.39079
5939,-0.60718
5940,-0.79004
5941,-0.95287
5942,1.27056
5943,0.94370
5944,0.36696
5945,1.01251
5946,-0.13913
5947,-0.82885
5948,-0.91772
5949,-1.36916
5950,0.59007
5951,1.30682
5952,0.35271
5953,1.00377
5954,0.01407
5955,-0.61981
5956,-0.78015
5957,-1.53445
5958,-0.10146
5959,1.16214
5960,0.69214
5961,0.81421
5962,0.49464
5963,-0.40019
5964,-0.37924
5965,-1.19045
5966,-0.71745
5967,1.15953
5968,0.58265
5969,0.58737
5970,1.03747
5971,-0.14427
5972,-0.44670
5973,-1.04932
5974,-1.75003
5975,0.66331
5976,0.92853
5977,0.39664
5978,1.17456
5979,-0.09920
5980,-0.14741
5981,-1.04410
5982,-1.78862
5983,0.10238
5984,0.93627
5985,0.45168
5986,0.99711
5987,0.16883
5988,-0.28629
5989,-0.21046
5990,-1.98856
5991,-0.62628
5992,0.81354
5993,0.55025
5994,0.94295
5995,0.34682
5996,-0.26386
5997,0.00163
5998,-1.44945
5999,-0.79407
6000,0.66862
6001,0.04345
6002,0.87954
6003,0.85460
6004,-0.42457
6005,0.27359
6006,-1.20630
6007,-1.45044
6008,0.36748
6009,0.36875
6010,0.69069
6011,1.08979
6012,-0.43803
6013,0.30788
6014,-0.76281
6015,-1.82544
6016,0.01666
6017,0.28344
6018,0.72554
6019,1.31924
6020,-0.12114
6021,0.26161
6022,-0.34094
6023,-1.78764
6024,-0.56130
6025,0.21654
6026,0.41769
6027,1.44015
6028,-0.09806
6029,0.37963
6030,0.16922
6031,-1.64271
6032,-1.00161
6033,-0.05942
6034,0.11950
6035,1.41733
6036,0.23140
6037,-0.08434
6038,0.41831
6039,-1.44326
6040,-1.31315
6041,-0.10799
6042,0.18560
6043,1.37056
6044,0.61034
6045,0.04148
6046,0.68310
6047,-0.82109
6048,-1.64330
6049,-0.67121
6050,-0.55421
6051,1.29737
6052,0.91659
6053,-0.05516
6054,0.83679
6055,-0.56142
6056,-1.24939
6057,-0.58607
6058,-0.64750
6059,0.82588
6060,1.30642
6061,-0.06466
6062,0.84880
6063,-0.07921
6064,-1.06115
6065,-0.98383
6066,-0.94737
6067,0.49879
6068,1.20679
6069,0.51828
6070,0.83313
6071,0.50571
6072,-1.31882
6073,-0.63044
6074,-0.99024
6075,-0.03472
6076,1.26197
6077,0.37537
6078,0.70146
6079,0.56036
6080,-0.85754
6081,-0.75883
6082,-1.28568
6083,-0.56124
6084,1.75319
6085,0.49247
6086,0.53730
6087,0.86588
6088,-0.68905
6089,-0.05238
6090,-1.35707
6091,-0.84190
6092,1.17128
6093,0.49675
6094,0.45731
6095,1.14311
6096,-0.49709
6097,-0.08625
6098,-1.12811
6099,-1.47900
6100,1.01410
6101,0.63427
6102,0.32995
6103,0.98981
6104,-0.15309
6105,0.27775
6106,-0.99372
6107,-1.58369
6108,0.28102
6109,0.65778
6110,0.90883
6111,1.15423
6112,-0.12072
6113,0.16335
6114,-0.53103
6115,-1.85691
6116,-0.29870
6117,0.32123
6118,0.41833
6119,1.04798
6120,-0.36106
6121,0.62456
6122,-0.38294
6123,-1.77664
6124,-0.25694
6125,0.43774
6126,0.76020
6127,1.48761
6128,0.32091
6129,0.04020
6130,0.40184
6131,-1.58470
6132,-1.00439
6133,-0.22614
6134,0.19611
6135,1.42741
6136,0.27265
6137,0.25173
6138,0.42911
6139,-1.39888
6140,-0.76127
6141,-0.24110
6142,0.06028
6143,1.51846
6144,0.69680
6145,0.04045
6146,0.66336
6147,-1.08182
6148,-1.19448
6149,-0.74883
6150,-0.29451
6151,1.81965
6152,0.92706
6153,0.34680
6154,0.79959
6155,-0.90924
6156,-1.21624
6157,-0.94482
6158,-0.78523
6159,1.28547
6160,0.55584
6161,0.13012
6162,0.94205
6163,-0.62495
6164,-0.60959
6165,-1.16113
6166,-1.32248
6167,1.03123
6168,0.84921
6169,0.42109
6170,1.31997
6171,-0.14516
6172,-0.28317
6173,-1.27023
6174,-1.54981
6175,0.63648
6176,1.11519
6177,0.48154
6178,1.02517
6179,-0.41870
6180,-0.22498
6181,-0.79384
6182,-1.60265
6183,0.52784
6184,1.07572
6185,0.75239
6186,1.08373
6187,-0.09268
6188,-0.11298
6189,-0.53641
6190,-1.94551
6191,-0.25558
6192,0.55774
6193,0.85996
6194,1.18690
6195,-0.03956
6196,0.31673
6197,-0.13068
6198,-1.55762
6199,-0.67738
6200,0.19966
6201,0.61267
6202,1.44555
6203,-0.15996
6204,0.41384
6205,0.27646
6206,-1.77090
6207,-0.74950
6208,-0.31954
6209,0.32716
6210,1.47936
6211,0.06953
6212,0.38171
6213,0.43954
6214,-1.50659
6215,-0.98448
6216,-0.53965
6217,0.07129
6218,1.46820
6219,-0.06204
6220,0.19393
6221,0.43921
6222,-1.17538
6223,-0.48658
6224,-1.04649
6225,-0.15591
6226,1.66750
6227,0.51495
6228,0.48843
6229,0.64039
6230,-0.91104
6231,-0.56587
6232,-1.29835
6233,-0.37823
6234,1.43462
6235,0.54452
6236,0.65207
6237,0.71536
6238,-0.77493
6239,-0.56864
6240,-1.14306
6241,-1.16065
6242,0.96350
6243,0.58589
6244,0.95143
6245,0.50038
6246,-0.54738
6247,0.01673
6248,-1.19733
6249,-1.10458
6250,0.83096
6251,0.31307
6252,1.22383
6253,0.59386
6254,-0.31113
6255,0.20012
6256,-1.32213
6257,-1.39370
6258,0.55772
6259,0.36855
6260,1.01515
6261,0.81714
6262,-0.22451
6263,0.37040
6264,-1.28906
6265,-1.45846
6266,-0.09263
6267,-0.19363
6268,1.32200
6269,0.81295
6270,-0.23738
6271,0.69249
6272,-0.91177
6273,-1.27346
6274,-0.41950
6275,-0.05102
6276,1.57252
6277,0.98824
6278,0.29136
6279,0.89093
6280,-0.61967
6281,-1.05456
6282,-1.12071
6283,-0.70019
6284,1.38566
6285,0.79798
6286,0.34074
6287,0.76329
6288,-0.73274
6289,-0.85185
6290,-0.95064
6291,-1.35461
6292,1.15269
6293,0.88328
6294,0.33163
6295,0.62303
6296,-0.30863
6297,-0.15676
6298,-1.03612
6299,-1.46267
6300,0.80769
6301,0.56033
6302,0.82034
6303,1.09893
6304,-0.08223
6305,0.17811
6306,-1.36264
6307,-1.71244
6308,0.32151
6309,0.51596
6310,0.95561
6311,1.06709
6312,-0.17345
6313,0.52788
6314,-0.90262
6315,-1.69918
6316,-0.06147
6317,0.18035
6318,1.13219
6319,1.01478
6320,-0.49003
6321,0.76742
6322,-0.84100
6323,-1.35489
6324,-0.43895
6325,-0.69561
6326,0.98747
6327,0.94830
6328,0.03188
6329,0.84400
6330,-0.59381
6331,-1.12439
6332,-0.65993
6333,-0.71225
6334,1.13908
6335,0.83121
6336,0.37181
6337,0.89492
6338,-0.59444
6339,-0.68131
6340,-0.93347
6341,-1.23397
6342,0.97665
6343,0.91194
6344,0.80699
6345,1.09538
6346,-0.50535
6347,-0.33590
6348,-0.88195
6349,-1.08162
6350,0.72451
6351,0.84794
6352,0.82168
6353,1.00798
6354,-0.11854
6355,0.36447
6356,-1.15711
6357,-1.61133
6358,0.35669
6359,0.19798
6360,1.00487
6361,0.91968
6362,-0.25221
6363,0.45402
6364,-1.08646
6365,-1.52280
6366,-0.19361
6367,-0.12473
6368,1.11195
6369,0.88197
6370,-0.00007
6371,0.79983
6372,-0.87573
6373,-1.32263
6374,-0.41921
6375,-0.23812
6376,1.51783
6377,0.82882
6378,0.07139
6379,0.84123
6380,-1.15293
6381,-0.84602
6382,-1.08962
6383,-0.70135
6384,1.44267
6385,0.47299
6386,0.40156
6387,0.96196
6388,-0.54611
6389,-0.27320
6390,-1.46140
6391,-1.04402
6392,1.37302
6393,0.39318
6394,0.99015
6395,0.59670
6396,-0.31581
6397,-0.01802
6398,-1.50783
6399,-1.27935
6400,0.81697
6401,0.46308
6402,1.34750
6403,0.58098
6404,-0.01997
6405,0.42568
6406,-1.34642
6407,-1.29539
6408,0.26841
6409,0.12591
6410,1.40003
6411,0.33070
6412,0.01123
6413,0.41430
6414,-1.46252
6415,-0.84598
6416,-0.53665
6417,0.33105
6418,1.81262
6419,0.09184
6420,0.30462
6421,0.41712
6422,-1.12753
6423,-0.60962
6424,-0.95700
6425,-0.01652
6426,1.44836
6427,0.39713
6428,0.67827
6429,0.45276
6430,-0.75875
6431,-0.75340
6432,-1.50138
6433,-0.37751
6434,1.34819
6435,0.32280
6436,0.96103
6437,0.28477
6438,-0.00536
6439,-0.13942
6440,-2.00019
6441,-0.23119
6442,0.92343
6443,0.44502
6444,1.48833
6445,0.17892
6446,0.20179
6447,-0.27304
6448,-1.93774
6449,-0.45429
6450,-0.01463
6451,0.77109
6452,1.38929
6453,-0.17628
6454,0.64388
6455,0.11203
6456,-1.44834
6457,-0.87564
6458,-0.59654
6459,1.08050
6460,1.43266
6461,-0.26804
6462,0.95874
6463,-0.25825
6464,-1.01513
6465,-0.80836
6466,-1.03175
6467,0.84522
6468,1.03706
6469,0.56450
6470,1.10342
6471,-0.37261
6472,-0.49906
6473,-0.77847
6474,-1.42931
6475,0.69809
6476,0.64202
6477,0.86063
6478,0.99785
6479,-0.43977
6480,0.17568
6481,-1.12432
6482,-1.52996
6483,0.47444
6484,0.10485
6485,1.12077
6486,0.50201
6487,-0.23935
6488,0.52658
6489,-1.32551
6490,-1.28040
6491,-0.27387
6492,0.18542
6493,1.58446
6494,0.61372
6495,0.28517
6496,0.82406
6497,-1.18192
6498,-0.93046
6499,-0.96183
6500,-0.30226
6501,1.60692
6502,0.18834
6503,0.54208
6504,0.30917
6505,-0.67977
6506,-0.54186
6507,-1.16122
6508,-0.69787
6509,1.36101
6510,0.30907
6511,1.09762
6512,0.30479
6513,-0.38665
6514,-0.47967
6515,-1.92296
6516,-0.23894
6517,0.47549
6518,0.53736
6519,1.22922
6520,-0.04873
6521,0.28650
6522,-0.14024
6523,-1.82884
6524,-0.17160
6525,-0.09506
6526,0.58577
6527,1.20478
6528,-0.07547
6529,0.90000
6530,-0.45325
6531,-1.46287
6532,-0.40250
6533,-0.60288
6534,1.15895
6535,1.07421
6536,-0.02941
6537,0.85977
6538,-0.50560
6539,-0.62220
6540,-0.90507
6541,-1.29309
6542,0.95810
6543,0.46734
6544,0.74087
6545,1.05736
6546,-0.15363
6547,-0.00665
6548,-1.31357
6549,-1.33065
6550,0.89428
6551,0.44641
6552,1.27344
6553,0.73318
6554,-0.35691
6555,0.32671
6556,-1.69117
6557,-1.06700
6558,0.17992
6559,0.26458
6560,1.66297
6561,0.09742
6562,0.47640
6563,0.68538
6564,-1.40348
6565,-0.56641
6566,-0.78577
6567,0.40491
6568,1.83087
6569,0.22456
6570,0.63324
6571,0.24072
6572,-1.03657
6573,-0.55385
6574,-1.41274
6575,0.41407
6576,1.01726
6577,0.18347
6578,1.17198
6579,0.00623
6580,-0.13786
6581,-0.59105
6582,-1.82867
6583,0.25494
6584,0.71439
6585,0.80723
6586,0.85462
6587,-0.25264
6588,0.62744
6589,-1.10219
6590,-1.67647
6591,0.19552
6592,-0.05297
6593,1.27683
6594,0.99233
6595,-0.31146
6596,0.77379
6597,-0.94920
6598,-1.05769
6599,-0.92671
6600,-0.48189
6601,1.59299
6602,0.29517
6603,0.25565
6604,0.92714
6605,-0.29336
6606,-0.62354
6607,-1.48745
6608,-0.39903
6609,1.31380
6610,0.19420
6611,1.22019
6612,0.20689
6613,-0.53829
6614,-0.26934
6615,-1.92757
6616,-0.34595
6617,0.47813
6618,0.46264
6619,1.19736
6620,-0.19910
6621,0.42218
6622,-0.21878
6623,-1.67841
6624,-0.38527
6625,-0.30365
6626,1.15352
6627,0.98314
6628,-0.29527
6629,0.85012
6630,-0.55125
6631,-0.94106
6632,-0.82870
6633,-0.79119
6634,1.38435
6635,0.51162
6636,0.36705
6637,0.73476
6638,-0.70962
6639,-0.64937
6640,-1.80251
6641,-0.98007
6642,1.21741
6643,0.38104
6644,1.00397
6645,0.21400
6646,-0.19237
6647,-0.03342
6648,-1.87328
6649,-0.30354
6650,0.15228
6651,0.62342
6652,1.41150
6653,0.18104
6654,0.29073
6655,0.09696
6656,-1.79489
6657,-0.68297
6658,-0.48072
6659,0.94280
6660,1.16171
6661,-0.25092
6662,0.89754
6663,-0.31677
6664,-0.59265
6665,-0.92897
6666,-1.04818
6667,1.22104
6668,0.88186
6669,0.29843
6670,0.92107
6671,-0.63259
6672,0.16930
6673,-1.75065
6674,-1.11193
6675,0.71963
6676,0.43381
6677,1.11992
6678,0.46532
6679,-0.03305
6680,0.41762
6681,-1.83468
6682,-0.82109
6683,-0.21689
6684,0.69941
6685,1.26464
6686,0.19539
6687,0.66847
6688,-0.11624
6689,-1.29257
6690,-0.64956
6691,-0.94691
6692,0.66636
6693,1.12480
6694,0.20499
6695,0.96712
6696,-0.44922
6697,-0.52271
6698,-0.92957
6699,-1.49718
6700,0.91366
6701,0.70624
6702,0.98568
6703,0.71996
6704,-0.54982
6705,-0.03323
6706,-1.55942
6707,-1.16276
6708,0.38483
6709,0.11768
6710,1.64488
6711,0.15414
6712,0.25175
6713,0.40960
6714,-1.49735
6715,-0.65899
6716,-0.77091
6717,0.47231
6718,1.53204
6719,-0.37834
6720,0.73493
6721,0.04747
6722,-0.93237
6723,-0.59456
6724,-1.61020
6725,0.81760
6726,0.88624
6727,0.64201
6728,1.19514
6729,-0.32329
6730,-0.01071
6731,-1.03745
6732,-1.51885
6733,0.55255
6734,0.08895
6735,1.33752
6736,0.52292
6737,-0.07457
6738,0.62385
6739,-1.33451
6740,-0.92344
6741,-0.40743
6742,0.01675
6743,1.39071
6744,0.01396
6745,0.65615
6746,0.30787
