SampleIndex,Amplitude,RPM
13907,-1.33018,3207.56
13908,-1.26379,3207.75
13909,-0.90639,3207.94
13910,0.14424,3208.13
13911,0.38578,3208.31
13912,-0.15469,3208.50
13913,-0.75712,3208.69
13914,-1.33612,3208.88
13915,-1.45922,3209.06
13916,-1.16613,3209.25
13917,-0.68602,3209.44
13918,-0.27156,3209.63
13919,-0.32515,3209.81
13920,-0.50031,3210.00
13921,-0.30331,3210.19
13922,0.08533,3210.38
13923,0.77209,3210.56
13924,1.52390,3210.75
13925,1.66190,3210.94
13926,0.83353,3211.13
13927,0.21957,3211.31
13928,-0.21730,3211.50
13929,0.14447,3211.69
13930,0.23250,3211.88
13931,1.07564,3212.06
13932,1.08023,3212.25
13933,1.05997,3212.44
13934,0.75591,3212.63
13935,0.48955,3212.81
13936,0.62302,3213.00
13937,0.99475,3213.19
13938,0.95805,3213.38
13939,0.56914,3213.56
13940,-0.27634,3213.75
13941,-1.20722,3213.94
13942,-1.57448,3214.13
13943,-0.98901,3214.31
13944,-0.66240,3214.50
13945,-0.00435,3214.69
13946,-0.37978,3214.88
13947,-0.66874,3215.06
13948,-1.24337,3215.25
13949,-0.98895,3215.44
13950,-0.50065,3215.63
13951,-0.54342,3215.81
13952,-0.81295,3216.00
13953,-0.76343,3216.19
13954,-1.56508,3216.38
13955,-1.56982,3216.56
13956,-1.30401,3216.75
13957,0.07273,3216.94
13958,0.44161,3217.13
13959,1.09110,3217.31
13960,0.87968,3217.50
13961,0.38941,3217.69
13962,0.09431,3217.88
13963,0.56221,3218.06
13964,0.82352,3218.25
13965,0.84221,3218.44
13966,0.91283,3218.63
13967,0.73707,3218.81
13968,0.05665,3219.00
13969,0.20247,3219.19
13970,0.55697,3219.38
13971,1.37498,3219.56
13972,1.89171,3219.75
13973,1.76155,3219.94
13974,0.57731,3220.13
13975,-0.25492,3220.31
13976,-0.30454,3220.50
13977,-0.05618,3220.69
13978,0.00650,3220.88
13979,-0.38933,3221.06
13980,-0.82505,3221.25
13981,-1.22752,3221.44
13982,-1.26322,3221.63
13983,-1.11520,3221.81
13984,-0.43516,3222.00
13985,0.17241,3222.19
13986,0.23359,3222.38
13987,-0.29681,3222.56
13988,-0.88085,3222.75
13989,-1.53305,3222.94
13990,-1.60915,3223.13
13991,-1.17033,3223.31
13992,-0.00012,3223.50
13993,-0.21212,3223.69
13994,-0.36763,3223.88
13995,-0.30693,3224.06
13996,-0.15932,3224.25
13997,0.83325,3224.44
13998,1.26835,3224.63
13999,1.54529,3224.81
14000,1.54483,3225.00
14001,0.42509,3225.19
14002,0.15957,3225.38
14003,-0.23134,3225.56
14004,-0.04047,3225.75
14005,0.75995,3225.94
14006,1.07101,3226.13
14007,1.04859,3226.31
14008,0.83334,3226.50
14009,0.48210,3226.69
14010,0.59921,3226.88
14011,0.96028,3227.06
14012,0.95582,3227.25
14013,0.74137,3227.44
14014,0.26240,3227.63
14015,-0.82742,3227.81
14016,-1.31208,3228.00
14017,-1.40682,3228.19
14018,-0.89607,3228.38
14019,-0.38754,3228.56
14020,0.23368,3228.75
14021,-0.36603,3228.94
14022,-0.61230,3229.13
14023,-0.82723,3229.31
14024,-0.93694,3229.50
14025,-0.30398,3229.69
14026,-0.21282,3229.88
14027,-0.57270,3230.06
14028,-1.38935,3230.25
14029,-1.69340,3230.44
14030,-1.38456,3230.63
14031,-0.38396,3230.81
14032,0.24423,3231.00
14033,1.27515,3231.19
14034,0.97949,3231.38
14035,0.87187,3231.56
14036,0.49413,3231.75
14037,0.42441,3231.94
14038,0.52379,3232.13
14039,1.11286,3232.31
14040,1.00049,3232.50
14041,0.54555,3232.69
14042,0.13953,3232.88
14043,-0.04289,3233.06
14044,0.36617,3233.25
14045,0.81784,3233.44
14046,1.66344,3233.63
14047,1.81732,3233.81
14048,1.10655,3234.00
14049,0.30680,3234.19
14050,-0.33481,3234.38
14051,-0.61881,3234.56
14052,-0.42274,3234.75
14053,0.13694,3234.94
14054,-0.29281,3235.13
14055,-0.75736,3235.31
14056,-1.43344,3235.50
14057,-1.25938,3235.69
14058,-0.70501,3235.88
14059,0.02266,3236.06
14060,-0.12346,3236.25
14061,0.07850,3236.44
14062,-0.66305,3236.63
14063,-1.47177,3236.81
14064,-1.66106,3237.00
14065,-1.30871,3237.19
14066,-0.34967,3237.38
14067,-0.28062,3237.56
14068,-0.48774,3237.75
14069,-0.54711,3237.94
14070,-0.39237,3238.13
14071,0.21027,3238.31
14072,1.16070,3238.50
14073,1.46263,3238.69
14074,1.68410,3238.88
14075,0.94407,3239.06
14076,0.30329,3239.25
14077,0.00511,3239.44
14078,0.00378,3239.63
14079,0.76706,3239.81
14080,1.15917,3240.00
14081,1.45191,3240.19
14082,1.07402,3240.38
14083,0.40778,3240.56
14084,0.79421,3240.75
14085,0.73624,3240.94
14086,1.28193,3241.13
14087,1.21167,3241.31
14088,0.34895,3241.50
14089,-0.86145,3241.69
14090,-1.33826,3241.88
14091,-1.52466,3242.06
14092,-0.95402,3242.25
14093,-0.01387,3242.44
14094,-0.18563,3242.63
14095,-0.19188,3242.81
14096,-0.85496,3243.00
14097,-0.85901,3243.19
14098,-1.16344,3243.38
14099,-0.37443,3243.56
14100,-0.37630,3243.75
14101,-0.62777,3243.94
14102,-0.90390,3244.13
14103,-1.66344,3244.31
14104,-1.51631,3244.50
14105,-0.90405,3244.69
14106,0.05817,3244.88
14107,0.93344,3245.06
14108,1.11572,3245.25
14109,0.80159,3245.44
14110,0.66462,3245.63
14111,0.22554,3245.81
14112,0.91439,3246.00
14113,0.95776,3246.19
14114,1.04385,3246.38
14115,0.37486,3246.56
14116,0.03228,3246.75
14117,-0.20307,3246.94
14118,0.21061,3247.13
14119,1.02752,3247.31
14120,1.38801,3247.50
14121,1.85233,3247.69
14122,1.15994,3247.88
14123,0.33815,3248.06
14124,-0.35010,3248.25
14125,-0.48744,3248.44
14126,-0.18775,3248.63
14127,-0.20662,3248.81
14128,-0.51859,3249.00
14129,-1.07529,3249.19
14130,-1.36907,3249.38
14131,-1.47814,3249.56
14132,-0.84210,3249.75
14133,0.04448,3249.94
14134,0.02889,3250.13
14135,0.03448,3250.31
14136,-0.72991,3250.50
14137,-1.53675,3250.69
14138,-1.37336,3250.88
14139,-1.31733,3251.06
14140,-0.44449,3251.25
14141,-0.27487,3251.44
14142,-0.45515,3251.63
14143,-0.16093,3251.81
14144,-0.08018,3252.00
14145,0.13778,3252.19
14146,0.61554,3252.38
14147,1.15947,3252.56
14148,1.30865,3252.75
14149,0.70806,3252.94
14150,0.25398,3253.13
14151,0.04775,3253.31
14152,0.11091,3253.50
14153,0.59087,3253.69
14154,1.05461,3253.88
14155,1.25050,3254.06
14156,0.90025,3254.25
14157,0.72119,3254.44
14158,0.66909,3254.63
14159,0.77294,3254.81
14160,1.00759,3255.00
14161,1.05611,3255.19
14162,0.06775,3255.38
14163,-0.93512,3255.56
14164,-1.22567,3255.75
14165,-1.32295,3255.94
14166,-0.75092,3256.13
14167,-0.23806,3256.31
14168,-0.15975,3256.50
14169,-0.58951,3256.69
14170,-0.89403,3256.88
14171,-0.87195,3257.06
14172,-0.66894,3257.25
14173,-0.59067,3257.44
14174,0.08525,3257.63
14175,-0.47175,3257.81
14176,-1.31837,3258.00
14177,-1.31827,3258.19
14178,-1.16749,3258.38
14179,-0.66049,3258.56
14180,0.23175,3258.75
14181,1.05881,3258.94
14182,0.90118,3259.13
14183,0.48857,3259.31
14184,0.28913,3259.50
14185,0.33689,3259.69
14186,0.73178,3259.88
14187,1.25744,3260.06
14188,1.08240,3260.25
14189,0.55707,3260.44
14190,0.29800,3260.63
14191,0.24502,3260.81
14192,0.30028,3261.00
14193,1.09535,3261.19
14194,1.88947,3261.38
14195,1.47415,3261.56
14196,0.97737,3261.75
14197,0.21023,3261.94
14198,-0.56413,3262.13
14199,-0.60836,3262.31
14200,-0.05199,3262.50
14201,-0.09878,3262.69
14202,-0.58352,3262.88
14203,-1.01571,3263.06
14204,-1.39465,3263.25
14205,-1.18401,3263.44
14206,-0.06172,3263.63
14207,0.04991,3263.81
14208,0.31884,3264.00
14209,-0.37174,3264.19
14210,-1.02492,3264.38
14211,-1.30223,3264.56
14212,-1.38735,3264.75
14213,-0.98688,3264.94
14214,-0.40584,3265.13
14215,-0.45285,3265.31
14216,-0.39025,3265.50
14217,-0.24182,3265.69
14218,-0.22158,3265.88
14219,0.27692,3266.06
14220,1.20425,3266.25
14221,1.40635,3266.44
14222,1.24579,3266.63
14223,0.49973,3266.81
14224,0.16071,3267.00
14225,-0.38267,3267.19
14226,0.35188,3267.38
14227,0.98244,3267.56
14228,1.51536,3267.75
14229,1.14033,3267.94
14230,0.70699,3268.13
14231,0.50461,3268.31
14232,0.56238,3268.50
14233,0.99209,3268.69
14234,0.95099,3268.88
14235,0.34950,3269.06
14236,-0.09325,3269.25
14237,-1.41813,3269.44
14238,-1.52208,3269.63
14239,-1.11443,3269.81
14240,-0.75406,3270.00
14241,-0.35559,3270.19
14242,-0.54076,3270.38
14243,-0.70028,3270.56
14244,-0.95999,3270.75
14245,-0.88726,3270.94
14246,-0.63846,3271.13
14247,-0.51664,3271.31
14248,-0.46393,3271.50
14249,-0.90126,3271.69
14250,-1.25995,3271.88
14251,-1.47660,3272.06
14252,-1.11571,3272.25
14253,-0.14356,3272.44
14254,0.48028,3272.63
14255,0.98822,3272.81
14256,0.79013,3273.00
14257,0.49351,3273.19
14258,0.36338,3273.38
14259,0.34827,3273.56
14260,0.90853,3273.75
14261,1.00592,3273.94
14262,0.80916,3274.13
14263,0.37531,3274.31
14264,-0.30458,3274.50
14265,0.10830,3274.69
14266,0.95907,3274.88
14267,1.70621,3275.06
14268,1.74145,3275.25
14269,1.22732,3275.44
14270,0.53398,3275.63
14271,-0.35125,3275.81
14272,-0.36161,3276.00
14273,-0.26558,3276.19
14274,-0.15437,3276.38
14275,-0.48324,3276.56
14276,-0.72237,3276.75
14277,-1.14958,3276.94
14278,-1.38337,3277.13
14279,-0.65188,3277.31
14280,-0.22023,3277.50
14281,0.12230,3277.69
14282,0.07037,3277.88
14283,-1.06195,3278.06
14284,-1.31648,3278.25
14285,-1.80787,3278.44
14286,-1.40492,3278.63
14287,-0.63610,3278.81
14288,-0.04982,3279.00
14289,-0.08095,3279.19
14290,-0.25364,3279.38
14291,-0.26244,3279.56
14292,0.13902,3279.75
14293,1.05729,3279.94
14294,1.52490,3280.13
14295,1.45422,3280.31
14296,0.80354,3280.50
14297,0.06915,3280.69
14298,-0.16388,3280.88
14299,0.17602,3281.06
14300,0.96025,3281.25
14301,1.12844,3281.44
14302,1.28894,3281.63
14303,0.77815,3281.81
14304,0.46931,3282.00
14305,0.55889,3282.19
14306,0.85369,3282.38
14307,0.92780,3282.56
14308,0.68885,3282.75
14309,0.05424,3282.94
14310,-0.91787,3283.13
14311,-1.49101,3283.31
14312,-1.13702,3283.50
14313,-0.87001,3283.69
14314,-0.14327,3283.88
14315,-0.03662,3284.06
14316,-0.23205,3284.25
14317,-1.01185,3284.44
14318,-1.09929,3284.63
14319,-0.85200,3284.81
14320,-0.37770,3285.00
14321,-0.47740,3285.19
14322,-0.63036,3285.38
14323,-1.44678,3285.56
14324,-1.70994,3285.75
14325,-0.97282,3285.94
14326,-0.33687,3286.13
14327,0.57161,3286.31
14328,0.97227,3286.50
14329,0.80837,3286.69
14330,0.66154,3286.88
14331,0.45599,3287.06
14332,0.57051,3287.25
14333,0.68977,3287.44
14334,0.96161,3287.63
14335,0.75576,3287.81
14336,-0.03488,3288.00
14337,0.00468,3288.19
14338,0.00796,3288.38
14339,0.82398,3288.56
14340,1.10652,3288.75
14341,1.57354,3288.94
14342,1.00747,3289.13
14343,0.42257,3289.31
14344,-0.09472,3289.50
14345,-0.30117,3289.69
14346,-0.48790,3289.88
14347,-0.50762,3290.06
14348,-0.45698,3290.25
14349,-0.85814,3290.44
14350,-1.26254,3290.63
14351,-1.31167,3290.81
14352,-0.74123,3291.00
14353,-0.24206,3291.19
14354,0.06666,3291.38
14355,-0.16116,3291.56
14356,-0.63367,3291.75
14357,-1.43419,3291.94
14358,-1.53880,3292.13
14359,-0.99709,3292.31
14360,-0.60987,3292.50
14361,-0.44266,3292.69
14362,-0.24400,3292.88
14363,-0.05346,3293.06
14364,-0.27756,3293.25
14365,0.31866,3293.44
14366,0.96936,3293.63
14367,1.49653,3293.81
14368,1.67159,3294.00
14369,0.95151,3294.19
14370,0.18254,3294.38
14371,-0.07070,3294.56
14372,0.07450,3294.75
14373,1.06197,3294.94
14374,1.10349,3295.13
14375,1.12364,3295.31
14376,0.52154,3295.50
14377,0.80447,3295.69
14378,0.58961,3295.88
14379,0.75726,3296.06
14380,0.61672,3296.25
14381,0.58953,3296.44
14382,-0.03084,3296.63
14383,-1.05267,3296.81
14384,-1.55744,3297.00
14385,-1.16999,3297.19
14386,-0.68752,3297.38
14387,-0.22407,3297.56
14388,-0.18937,3297.75
14389,-0.58268,3297.94
14390,-0.86199,3298.13
14391,-0.82902,3298.31
14392,-0.87035,3298.50
14393,-0.03545,3298.69
14394,-0.24892,3298.88
14395,-0.80398,3299.06
14396,-1.47202,3299.25
14397,-1.50256,3299.44
14398,-0.76230,3299.63
14399,-0.38637,3299.81
14400,0.49518,3300.00
14401,1.13124,3300.19
14402,1.04087,3300.38
14403,0.76074,3300.56
14404,0.43927,3300.75
14405,0.65511,3300.94
14406,0.94902,3301.13
14407,1.02455,3301.31
14408,0.84435,3301.50
14409,0.20740,3301.69
14410,0.23960,3301.88
14411,0.15974,3302.06
14412,1.02537,3302.25
14413,1.52584,3302.44
14414,1.41243,3302.63
14415,1.08321,3302.81
14416,0.68865,3303.00
14417,-0.48217,3303.19
14418,-0.54986,3303.38
14419,-0.23132,3303.56
14420,-0.46576,3303.75
14421,-0.40136,3303.94
14422,-1.09676,3304.13
14423,-1.48876,3304.31
14424,-1.19240,3304.50
14425,-0.41526,3304.69
14426,0.03516,3304.88
14427,0.37879,3305.06
14428,-0.42949,3305.25
14429,-0.88324,3305.44
14430,-1.61704,3305.63
14431,-1.63426,3305.81
14432,-1.08017,3306.00
14433,-0.62050,3306.19
14434,-0.25722,3306.38
14435,-0.44185,3306.56
14436,-0.49419,3306.75
14437,-0.13786,3306.94
14438,0.45085,3307.13
14439,1.30112,3307.31
14440,1.48264,3307.50
14441,1.17921,3307.69
14442,0.57102,3307.88
14443,-0.23345,3308.06
14444,-0.21658,3308.25
14445,0.23761,3308.44
14446,1.06765,3308.63
14447,1.12163,3308.81
14448,1.30275,3309.00
14449,0.61965,3309.19
14450,0.38527,3309.38
14451,0.74153,3309.56
14452,0.78835,3309.75
14453,1.26648,3309.94
14454,0.55738,3310.13
14455,-0.48726,3310.31
14456,-1.04231,3310.50
14457,-1.68581,3310.69
14458,-0.88968,3310.88
14459,-0.11472,3311.06
14460,-0.06745,3311.25
14461,-0.39826,3311.44
14462,-0.89941,3311.63
14463,-1.09668,3311.81
14464,-1.01728,3312.00
14465,-0.66373,3312.19
14466,-0.41732,3312.38
14467,-0.38533,3312.56
14468,-1.11730,3312.75
14469,-1.40102,3312.94
14470,-1.41487,3313.13
14471,-0.75197,3313.31
14472,0.33032,3313.50
14473,0.72509,3313.69
14474,1.20533,3313.88
14475,0.70116,3314.06
14476,0.39602,3314.25
14477,0.54670,3314.44
14478,0.63663,3314.63
14479,1.12488,3314.81
14480,0.74218,3315.00
14481,0.40685,3315.19
14482,0.02185,3315.38
14483,-0.09315,3315.56
14484,0.43646,3315.75
14485,1.49671,3315.94
14486,1.62770,3316.13
14487,1.37352,3316.31
14488,0.66219,3316.50
14489,0.20970,3316.69
14490,-0.62858,3316.88
14491,-0.52137,3317.06
14492,-0.17799,3317.25
14493,-0.44800,3317.44
14494,-0.58896,3317.63
14495,-1.31367,3317.81
14496,-1.32945,3318.00
14497,-1.17154,3318.19
14498,-0.39074,3318.38
14499,0.12900,3318.56
14500,-0.23605,3318.75
14501,-0.73465,3318.94
14502,-1.17550,3319.13
14503,-1.75850,3319.31
14504,-0.88289,3319.50
14505,-0.68956,3319.69
14506,-0.01199,3319.88
14507,-0.07868,3320.06
14508,-0.45884,3320.25
14509,-0.18293,3320.44
14510,0.52939,3320.63
14511,1.04686,3320.81
14512,1.60280,3321.00
14513,1.47244,3321.19
14514,0.90993,3321.38
14515,0.13698,3321.56
14516,-0.23349,3321.75
14517,0.15124,3321.94
14518,0.38846,3322.13
14519,1.07208,3322.31
14520,1.03345,3322.50
14521,1.02760,3322.69
14522,0.33190,3322.88
14523,0.51457,3323.06
14524,1.19282,3323.25
14525,1.34217,3323.44
14526,0.63038,3323.63
14527,0.05296,3323.81
14528,-1.08532,3324.00
14529,-1.36497,3324.19
14530,-1.26559,3324.38
14531,-0.55731,3324.56
14532,-0.30482,3324.75
14533,-0.09882,3324.94
14534,-0.59772,3325.13
14535,-1.01795,3325.31
14536,-0.95372,3325.50
14537,-0.54743,3325.69
14538,-0.13660,3325.88
14539,-0.59848,3326.06
14540,-1.09759,3326.25
14541,-1.28433,3326.44
14542,-1.62228,3326.63
14543,-1.02809,3326.81
14544,-0.09888,3327.00
14545,0.97338,3327.19
14546,0.81878,3327.38
14547,0.95672,3327.56
14548,0.32231,3327.75
14549,0.08980,3327.94
14550,0.64319,3328.13
14551,1.13812,3328.31
14552,1.07529,3328.50
14553,0.70115,3328.69
14554,0.19892,3328.88
14555,-0.35910,3329.06
14556,0.34619,3329.25
14557,1.03072,3329.44
14558,1.42552,3329.63
14559,1.55692,3329.81
14560,0.82693,3330.00
14561,0.24868,3330.19
14562,-0.27856,3330.38
14563,-0.55766,3330.56
14564,-0.42993,3330.75
14565,-0.14194,3330.94
14566,-0.67175,3331.13
14567,-0.96613,3331.31
14568,-1.33941,3331.50
14569,-1.18360,3331.69
14570,-0.67842,3331.88
14571,0.36209,3332.06
14572,-0.06896,3332.25
14573,-0.36908,3332.44
14574,-1.35285,3332.63
14575,-1.63215,3332.81
14576,-1.46188,3333.00
14577,-0.47564,3333.19
14578,-0.38894,3333.38
14579,-0.31539,3333.56
14580,-0.32573,3333.75
14581,-0.17631,3333.94
14582,-0.01632,3334.13
14583,0.77454,3334.31
14584,1.34421,3334.50
14585,1.46923,3334.69
14586,0.83806,3334.88
14587,0.12478,3335.06
14588,-0.01200,3335.25
14589,0.01993,3335.44
14590,0.90124,3335.63
14591,1.02318,3335.81
14592,1.27879,3336.00
14593,0.66824,3336.19
14594,0.52334,3336.38
14595,0.49816,3336.56
14596,0.96523,3336.75
14597,0.72721,3336.94
14598,1.03979,3337.13
14599,0.01683,3337.31
14600,-0.95607,3337.50
14601,-1.45164,3337.69
14602,-1.34428,3337.88
14603,-0.65671,3338.06
14604,-0.25782,3338.25
14605,-0.01790,3338.44
14606,-0.28117,3338.63
14607,-0.98321,3338.81
14608,-1.10792,3339.00
14609,-0.79892,3339.19
14610,-0.45101,3339.38
14611,-0.70238,3339.56
14612,-0.73389,3339.75
14613,-1.57709,3339.94
14614,-1.82837,3340.13
14615,-0.79083,3340.31
14616,0.39636,3340.50
14617,0.86913,3340.69
14618,1.27481,3340.88
14619,0.89331,3341.06
14620,0.51202,3341.25
14621,0.61818,3341.44
14622,0.53821,3341.63
14623,0.70757,3341.81
14624,0.80012,3342.00
14625,0.31175,3342.19
14626,0.21700,3342.38
14627,-0.04384,3342.56
14628,0.30247,3342.75
14629,1.21602,3342.94
14630,1.67565,3343.13
14631,1.36962,3343.31
14632,1.12065,3343.50
14633,0.04722,3343.69
14634,-0.35198,3343.88
14635,-0.41859,3344.06
14636,-0.26214,3344.25
14637,-0.29115,3344.44
14638,-0.58453,3344.63
14639,-0.99927,3344.81
14640,-1.51194,3345.00
14641,-1.02285,3345.19
14642,-0.49173,3345.38
14643,0.16595,3345.56
14644,0.18260,3345.75
14645,-0.37159,3345.94
14646,-0.93438,3346.13
14647,-1.85604,3346.31
14648,-1.33140,3346.50
14649,-0.70219,3346.69
14650,-0.24240,3346.88
14651,-0.22368,3347.06
14652,-0.49403,3347.25
14653,-0.20822,3347.44
14654,0.08917,3347.63
14655,0.82064,3347.81
14656,1.34762,3348.00
14657,1.22189,3348.19
14658,0.74133,3348.38
14659,0.05481,3348.56
14660,-0.24702,3348.75
14661,0.19079,3348.94
14662,0.97769,3349.13
14663,1.10011,3349.31
14664,1.17448,3349.50
14665,0.75193,3349.69
14666,0.49580,3349.88
14667,0.48203,3350.06
14668,1.26433,3350.25
14669,0.98519,3350.44
14670,0.77699,3350.63
14671,-0.18652,3350.81
14672,-0.79583,3351.00
14673,-1.39326,3351.19
14674,-1.01025,3351.38
14675,-0.76820,3351.56
14676,0.02924,3351.75
14677,-0.01593,3351.94
14678,-0.41025,3352.13
14679,-1.13136,3352.31
14680,-1.03262,3352.50
14681,-0.58972,3352.69
14682,-0.38614,3352.88
14683,-0.56364,3353.06
14684,-1.27805,3353.25
14685,-1.49618,3353.44
14686,-1.46101,3353.63
14687,-0.59305,3353.81
14688,0.54339,3354.00
14689,0.96853,3354.19
14690,1.05699,3354.38
14691,0.68154,3354.56
14692,-0.12349,3354.75
14693,0.31851,3354.94
14694,0.91154,3355.13
14695,0.58988,3355.31
14696,1.12884,3355.50
14697,0.52401,3355.69
14698,-0.02510,3355.88
14699,0.02618,3356.06
14700,0.76013,3356.25
14701,1.11301,3356.44
14702,1.52768,3356.63
14703,1.21102,3356.81
14704,0.44703,3357.00
14705,-0.14731,3357.19
14706,-0.72637,3357.38
14707,-0.12418,3357.56
14708,-0.09332,3357.75
14709,-0.49639,3357.94
14710,-0.93702,3358.13
14711,-1.23180,3358.31
14712,-1.56437,3358.50
14713,-0.90760,3358.69
14714,0.12770,3358.88
14715,0.33679,3359.06
14716,-0.08818,3359.25
14717,-0.87081,3359.44
14718,-1.41563,3359.63
14719,-1.34575,3359.81
14720,-1.07766,3360.00
14721,-0.48114,3360.19
14722,-0.21922,3360.38
14723,-0.02906,3360.56
14724,-0.72472,3360.75
14725,-0.08143,3360.94
14726,0.44456,3361.13
14727,1.21972,3361.31
14728,1.52129,3361.50
14729,1.28807,3361.69
14730,0.36714,3361.88
14731,-0.05087,3362.06
14732,-0.16856,3362.25
14733,0.26894,3362.44
14734,1.00573,3362.63
14735,1.12349,3362.81
14736,1.08477,3363.00
14737,0.74129,3363.19
14738,0.60966,3363.38
14739,0.46701,3363.56
14740,0.96895,3363.75
14741,1.00138,3363.94
14742,0.07875,3364.13
14743,-0.62779,3364.31
14744,-1.11298,3364.50
14745,-1.40720,3364.69
14746,-0.93526,3364.88
14747,-0.25629,3365.06
14748,0.00066,3365.25
14749,-0.48209,3365.44
14750,-0.81161,3365.63
14751,-1.08981,3365.81
14752,-0.78123,3366.00
14753,-0.57974,3366.19
14754,-0.24476,3366.38
14755,-0.86034,3366.56
14756,-1.02313,3366.75
14757,-1.52515,3366.94
14758,-1.13731,3367.13
14759,-0.21601,3367.31
14760,0.49520,3367.50
14761,0.93409,3367.69
14762,0.78623,3367.88
14763,0.30345,3368.06
14764,0.45590,3368.25
14765,0.53653,3368.44
14766,0.89710,3368.63
14767,1.31791,3368.81
14768,0.27591,3369.00
14769,0.28507,3369.19
14770,0.13437,3369.38
14771,0.49963,3369.56
14772,1.15510,3369.75
14773,1.54749,3369.94
14774,1.59619,3370.13
14775,0.86760,3370.31
14776,-0.01005,3370.50
14777,-0.15724,3370.69
14778,-0.53375,3370.88
14779,-0.44517,3371.06
14780,-0.36236,3371.25
14781,-0.63877,3371.44
14782,-1.29505,3371.63
14783,-1.26491,3371.81
14784,-0.76607,3372.00
14785,-0.27876,3372.19
14786,0.21049,3372.38
14787,0.03109,3372.56
14788,-0.77564,3372.75
14789,-1.27614,3372.94
14790,-1.63765,3373.13
14791,-1.21635,3373.31
14792,-0.73725,3373.50
14793,0.03942,3373.69
14794,-0.34056,3373.88
14795,-0.31068,3374.06
14796,-0.28383,3374.25
14797,0.24982,3374.44
14798,0.93215,3374.63
14799,1.57198,3374.81
14800,1.21131,3375.00
14801,0.73382,3375.19
14802,0.03257,3375.38
14803,-0.26675,3375.56
14804,0.23098,3375.75
14805,0.71483,3375.94
14806,1.59483,3376.13
14807,1.16762,3376.31
14808,0.63527,3376.50
14809,0.82012,3376.69
14810,0.56982,3376.88
14811,0.78096,3377.06
14812,0.80873,3377.25
14813,0.40575,3377.44
14814,-0.62714,3377.63
14815,-1.32688,3377.81
14816,-1.39651,3378.00
14817,-0.99094,3378.19
14818,-0.23313,3378.38
14819,-0.01483,3378.56
14820,-0.01491,3378.75
14821,-0.72200,3378.94
14822,-0.93494,3379.13
14823,-0.79690,3379.31
14824,-0.47651,3379.50
14825,-0.45081,3379.69
14826,-0.49586,3379.88
14827,-1.31930,3380.06
14828,-1.52715,3380.25
14829,-0.99544,3380.44
14830,-0.14741,3380.63
14831,0.72689,3380.81
14832,1.00748,3381.00
14833,1.18385,3381.19
14834,0.42152,3381.38
14835,0.32372,3381.56
14836,0.42945,3381.75
14837,0.84898,3381.94
14838,1.20031,3382.13
14839,0.52377,3382.31
14840,0.14560,3382.50
14841,-0.06274,3382.69
14842,0.00471,3382.88
14843,0.99811,3383.06
14844,1.48447,3383.25
14845,1.46669,3383.44
14846,1.12196,3383.63
14847,0.18911,3383.81
14848,-0.42217,3384.00
14849,-0.39672,3384.19
14850,-0.14341,3384.38
14851,-0.24840,3384.56
14852,-0.76118,3384.75
14853,-0.83986,3384.94
14854,-1.33650,3385.13
14855,-1.10226,3385.31
14856,-0.19614,3385.50
14857,0.20380,3385.69
14858,0.08250,3385.88
14859,-0.68158,3386.06
14860,-1.28340,3386.25
14861,-1.42196,3386.44
14862,-1.32665,3386.63
14863,-0.65012,3386.81
14864,-0.23601,3387.00
14865,-0.07749,3387.19
14866,-0.31564,3387.38
14867,-0.15793,3387.56
14868,0.42874,3387.75
14869,1.05422,3387.94
14870,1.67438,3388.13
14871,1.54237,3388.31
14872,0.78793,3388.50
14873,0.15522,3388.69
14874,-0.13731,3388.88
14875,0.23397,3389.06
14876,1.36555,3389.25
14877,1.32963,3389.44
14878,1.30616,3389.63
14879,0.75793,3389.81
14880,0.40875,3390.00
14881,0.83736,3390.19
14882,0.94560,3390.38
14883,0.81718,3390.56
14884,0.33721,3390.75
14885,-0.66940,3390.94
14886,-1.17362,3391.13
14887,-1.41547,3391.31
14888,-1.04917,3391.50
14889,-0.33739,3391.69
14890,-0.10300,3391.88
14891,-0.05963,3392.06
14892,-1.05760,3392.25
14893,-1.02604,3392.44
14894,-0.85449,3392.63
14895,-0.57733,3392.81
14896,-0.60676,3393.00
14897,-0.80810,3393.19
14898,-1.33807,3393.38
14899,-1.47917,3393.56
14900,-0.97757,3393.75
14901,-0.23366,3393.94
14902,0.75045,3394.13
14903,1.01405,3394.31
14904,0.74380,3394.50
14905,0.41617,3394.69
14906,0.48133,3394.88
14907,0.72114,3395.06
14908,1.18325,3395.25
14909,0.82798,3395.44
14910,0.62163,3395.63
14911,0.29644,3395.81
14912,-0.22116,3396.00
14913,0.53653,3396.19
14914,1.04228,3396.38
14915,1.76342,3396.56
14916,1.61614,3396.75
14917,0.76374,3396.94
14918,-0.10432,3397.13
14919,-0.42640,3397.31
14920,-0.16512,3397.50
14921,-0.27301,3397.69
14922,-0.36975,3397.88
14923,-0.65285,3398.06
14924,-1.18776,3398.25
14925,-1.29200,3398.44
14926,-0.64180,3398.63
14927,-0.24803,3398.81
14928,0.15100,3399.00
14929,-0.14585,3399.19
14930,-0.86150,3399.38
14931,-1.32267,3399.56
14932,-1.39718,3399.75
14933,-0.96462,3399.94
14934,-0.27976,3400.13
14935,0.07610,3400.31
14936,-0.18273,3400.50
14937,-0.49524,3400.69
14938,-0.27896,3400.88
14939,0.82482,3401.06
14940,1.36956,3401.25
