Id,Value
6139,56.814
6140,70.259
6141,41.207
6142,47.488
6143,55.406
6144,51.549
6145,41.547
6146,55.771
6147,71.512
6148,77.920
6149,50.565
6150,37.966
6151,53.825
6152,38.787
6153,42.759
6154,56.668
6155,60.535
6156,46.181
6157,52.550
6158,62.236
6159,44.321
6160,61.302
6161,73.155
6162,47.863
6163,45.077
6164,59.479
6165,56.808
6166,50.641
6167,51.306
6168,59.703
6169,34.493
6170,61.157
6171,60.178
6172,56.916
6173,64.044
6174,45.343
6175,55.329
6176,55.428
6177,56.697
6178,56.100
6179,60.123
6180,50.657
6181,55.201
6182,62.810
6183,37.961
6184,66.003
6185,47.883
6186,46.281
6187,37.880
6188,35.921
6189,44.257
6190,53.079
6191,48.153
6192,61.616
6193,51.679
6194,44.452
6195,43.436
6196,39.528
6197,58.431
6198,56.098
6199,44.961
6200,56.697
6201,58.611
6202,36.397
6203,43.037
6204,53.495
6205,37.319
6206,46.203
6207,42.657
6208,63.881
6209,64.389
6210,58.028
6211,56.968
6212,47.808
6213,58.992
6214,44.923
6215,51.086
6216,48.860
6217,74.586
6218,42.996
6219,56.368
6220,41.697
6221,38.679
6222,52.113
6223,62.178
6224,44.138
6225,46.437
6226,53.155
6227,54.883
6228,41.542
6229,44.593
6230,59.824
6231,56.917
6232,41.324
6233,66.538
6234,44.310
6235,47.943
6236,37.971
6237,41.212
6238,33.042
6239,63.490
6240,35.575
6241,57.537
6242,45.516
6243,37.998
6244,49.600
6245,59.884
6246,51.330
6247,58.682
6248,45.800
6249,79.082
6250,40.306
6251,53.726
6252,30.149
6253,49.021
6254,51.380
6255,62.813
6256,62.784
6257,51.046
6258,60.753
6259,34.942
6260,59.371
6261,59.435
6262,40.019
6263,51.677
6264,64.997
6265,62.940
6266,66.125
6267,48.760
6268,59.289
6269,48.346
6270,43.282
6271,40.581
6272,39.528
6273,47.233
6274,53.302
6275,45.517
6276,43.052
6277,33.713
6278,46.485
6279,46.202
6280,38.814
6281,60.329
6282,47.396
6283,47.879
6284,46.823
6285,74.137
6286,40.729
6287,57.105
6288,72.020
6289,38.161
6290,38.442
6291,66.209
6292,39.099
6293,42.908
6294,41.472
6295,47.217
6296,42.893
6297,66.179
6298,36.971
6299,39.917
6300,59.185
6301,45.330
6302,42.654
6303,38.825
6304,54.107
6305,39.379
6306,50.046
6307,61.698
6308,47.062
6309,37.116
6310,45.784
6311,58.488
6312,58.283
6313,45.095
6314,51.766
6315,49.070
6316,40.672
6317,61.470
6318,38.956
6319,56.766
6320,64.138
6321,37.050
6322,48.093
6323,59.722
6324,68.775
6325,52.321
6326,53.644
6327,43.776
6328,45.685
6329,55.342
6330,50.523
6331,72.282
6332,48.528
6333,65.539
6334,40.722
6335,43.431
6336,53.666
6337,49.443
6338,46.005
6339,46.429
6340,55.364
6341,46.639
6342,53.749
6343,66.641
6344,53.343
6345,56.790
6346,46.688
6347,47.050
6348,52.408
6349,50.553
6350,50.262
6351,50.295
6352,59.639
6353,48.718
6354,44.560
6355,42.557
6356,43.564
6357,32.170
6358,59.152
6359,66.633
6360,47.187
6361,49.337
6362,49.075
6363,46.483
6364,44.379
6365,51.538
6366,44.886
6367,52.498
6368,38.561
6369,50.453
6370,60.421
6371,49.955
6372,61.944
6373,46.042
6374,32.456
6375,51.260
6376,39.592
6377,57.684
6378,44.795
6379,64.527
6380,46.887
6381,60.008
6382,59.352
6383,61.288
6384,37.447
6385,42.177
6386,40.296
6387,52.686
6388,47.698
6389,54.825
6390,41.405
6391,50.056
6392,45.864
6393,53.644
6394,52.129
6395,44.699
6396,35.530
6397,47.776
6398,52.817
6399,67.774
6400,45.315
6401,44.574
6402,54.538
6403,52.199
6404,65.566
6405,48.321
6406,44.822
6407,53.430
6408,38.249
6409,50.023
6410,37.604
6411,44.988
6412,55.390
6413,56.800
6414,74.217
6415,49.763
6416,41.293
6417,45.071
6418,51.557
6419,47.871
6420,53.169
6421,52.133
6422,55.253
6423,44.277
6424,41.800
6425,55.762
6426,53.742
6427,72.452
6428,57.223
6429,51.095
6430,53.523
6431,48.693
6432,35.143
6433,54.091
6434,44.156
6435,49.137
6436,57.540
6437,41.130
6438,52.496
6439,54.000
6440,58.345
6441,40.404
6442,58.089
6443,39.913
6444,49.793
6445,40.344
6446,44.450
6447,46.952
6448,55.243
6449,34.312
6450,52.734
6451,62.124
6452,65.072
6453,77.046
6454,32.613
6455,59.717
6456,43.003
6457,46.524
6458,42.023
6459,59.829
6460,45.832
6461,38.363
6462,41.604
6463,60.874
6464,59.822
6465,60.253
6466,65.668
6467,56.225
6468,51.067
6469,55.325
6470,50.299
6471,54.559
6472,40.994
6473,37.887
6474,41.244
6475,35.417
6476,44.056
6477,42.952
6478,49.556
6479,45.387
6480,37.918
6481,52.320
6482,47.835
6483,47.135
6484,63.989
6485,32.634
6486,26.315
6487,48.186
6488,47.411
6489,50.162
6490,47.470
6491,56.398
6492,43.540
6493,45.881
6494,47.936
6495,51.456
6496,49.440
6497,45.910
6498,54.208
6499,23.875
6500,40.918
6501,44.556
6502,46.132
6503,55.324
6504,32.075
6505,43.398
6506,48.734
6507,77.116
6508,53.256
6509,43.073
6510,55.312
6511,59.134
6512,61.109
6513,53.888
6514,55.403
6515,73.485
6516,66.365
6517,46.303
6518,48.011
6519,58.949
6520,53.126
6521,59.668
6522,29.238
6523,47.277
6524,55.248
6525,52.007
6526,45.314
6527,54.891
6528,71.036
6529,52.146
6530,59.127
6531,62.967
6532,51.603
6533,55.714
6534,39.117
6535,32.418
6536,63.141
6537,48.957
6538,49.345
6539,56.091
6540,35.454
6541,42.713
6542,35.249
6543,35.791
6544,42.340
6545,60.944
6546,40.095
6547,61.835
6548,35.448
6549,62.758
6550,59.629
6551,57.202
6552,48.959
6553,54.256
6554,58.637
6555,53.463
6556,57.912
6557,51.005
6558,57.048
6559,66.639
6560,37.078
6561,39.038
6562,61.296
6563,56.228
6564,49.784
6565,36.744
6566,57.011
6567,48.090
6568,47.940
6569,50.043
6570,66.240
6571,51.165
6572,54.313
6573,58.664
6574,77.700
6575,51.733
6576,59.888
6577,50.881
6578,46.597
6579,57.701
6580,47.172
6581,46.347
6582,50.842
6583,65.779
6584,43.288
6585,54.172
6586,31.079
6587,45.892
6588,59.402
6589,21.039
6590,47.946
6591,47.452
6592,64.924
6593,49.810
6594,55.465
6595,39.339
6596,48.224
6597,56.992
6598,59.294
6599,44.406
6600,54.396
6601,70.214
6602,46.823
6603,58.715
6604,49.932
6605,38.743
6606,42.338
6607,38.061
6608,44.246
6609,32.308
6610,58.753
6611,63.941
6612,57.407
6613,52.960
6614,53.687
6615,56.089
6616,74.802
6617,35.745
6618,30.866
6619,69.137
6620,42.560
6621,43.956
6622,48.054
6623,36.765
6624,52.306
6625,62.681
6626,51.219
6627,59.556
6628,52.406
6629,55.343
6630,62.902
6631,46.558
6632,50.356
6633,44.926
6634,47.308
6635,48.144
6636,45.710
6637,46.821
6638,54.064
6639,54.599
6640,46.318
6641,59.274
6642,51.114
6643,55.496
6644,55.700
6645,49.021
6646,36.992
6647,39.659
6648,53.731
6649,46.795
6650,55.678
6651,68.483
6652,50.317
6653,50.374
6654,56.057
6655,30.665
6656,40.317
6657,36.066
6658,50.147
6659,33.497
6660,36.494
6661,56.611
6662,46.397
6663,40.740
6664,37.891
6665,45.767
6666,37.357
6667,46.264
6668,50.917
6669,50.985
6670,51.716
6671,60.548
6672,51.449
6673,55.446
6674,47.375
6675,54.928
6676,34.492
6677,55.452
6678,47.885
6679,47.135
6680,39.191
6681,49.474
6682,65.432
6683,35.528
6684,44.048
6685,47.091
6686,48.420
6687,39.621
6688,53.380
6689,44.958
6690,48.349
6691,36.130
6692,48.066
6693,34.797
6694,35.579
6695,46.564
6696,72.490
6697,62.514
6698,46.901
6699,41.916
6700,58.162
6701,64.753
6702,32.596
6703,52.651
6704,47.657
6705,44.525
6706,37.920
6707,51.583
6708,44.070
6709,51.392
6710,49.458
6711,61.289
6712,55.235
6713,52.940
6714,38.821
6715,56.935
6716,34.023
6717,43.717
6718,58.799
6719,44.741
6720,46.938
6721,37.831
6722,53.073
6723,58.787
6724,76.982
6725,61.001
6726,60.261
6727,48.633
6728,50.748
6729,39.856
6730,36.413
6731,51.461
6732,57.579
6733,62.508
6734,60.361
6735,53.258
6736,42.204
6737,44.061
6738,71.444
6739,53.613
6740,65.279
6741,52.465
6742,45.759
6743,44.290
6744,46.199
6745,41.629
6746,49.605
6747,46.188
6748,59.816
6749,45.644
6750,50.979
6751,59.414
6752,40.397
6753,41.343
6754,47.526
6755,42.624
6756,53.421
6757,45.300
6758,36.496
6759,47.726
6760,43.184
6761,56.340
6762,52.265
6763,31.477
6764,57.491
6765,56.302
6766,41.335
6767,55.485
6768,54.754
6769,65.053
6770,56.647
6771,44.938
6772,36.062
6773,54.525
6774,66.759
6775,62.920
6776,41.745
6777,50.047
6778,61.461
6779,40.579
6780,47.981
6781,30.687
6782,50.561
6783,50.591
6784,58.000
6785,62.381
6786,40.558
6787,42.263
6788,51.813
6789,49.829
6790,30.503
6791,45.368
6792,50.090
6793,45.893
6794,70.037
6795,49.394
6796,14.870
6797,57.470
6798,66.225
6799,40.851
6800,40.126
6801,37.012
6802,49.844
6803,60.890
6804,53.991
6805,65.971
6806,50.510
6807,43.364
6808,44.868
6809,46.764
6810,51.343
6811,45.101
6812,38.857
6813,50.167
6814,46.065
6815,71.178
6816,48.145
6817,55.223
6818,65.671
6819,51.882
6820,58.625
6821,50.305
6822,46.687
6823,62.499
6824,71.815
6825,32.225
6826,52.374
6827,64.393
6828,42.968
6829,59.896
6830,53.858
6831,41.576
6832,60.165
6833,39.814
6834,31.932
6835,68.896
6836,32.185
6837,50.979
6838,40.574
6839,36.129
6840,40.048
6841,60.629
6842,51.833
6843,43.536
6844,51.389
6845,41.993
6846,61.244
6847,37.900
6848,55.486
6849,57.991
6850,50.692
6851,57.149
6852,47.559
6853,49.289
6854,54.686
6855,23.386
6856,45.918
6857,42.871
6858,63.743
6859,72.456
6860,40.044
6861,44.902
6862,50.107
6863,69.083
6864,64.318
6865,59.018
6866,58.042
6867,56.433
6868,42.072
6869,79.969
6870,45.985
6871,71.332
6872,70.985
6873,44.272
6874,50.343
6875,65.216
6876,50.764
6877,60.593
6878,49.958
6879,36.943
6880,37.917
6881,58.047
6882,57.132
6883,36.867
6884,67.682
6885,23.201
6886,37.397
6887,45.496
6888,59.472
6889,64.913
6890,51.877
6891,62.793
6892,59.068
6893,41.896
6894,52.122
6895,32.469
6896,38.879
6897,58.594
6898,50.568
6899,48.796
6900,67.527
6901,44.635
6902,65.676
6903,45.502
6904,44.848
6905,81.094
6906,61.274
6907,47.530
6908,55.587
6909,51.632
6910,32.115
6911,46.754
6912,70.626
6913,42.958
6914,56.956
6915,51.560
6916,57.606
6917,45.850
6918,53.567
6919,40.132
6920,40.565
6921,63.001
6922,52.657
6923,57.222
6924,54.615
6925,53.144
6926,41.538
6927,56.667
6928,53.940
6929,39.253
6930,46.986
6931,64.506
6932,59.478
6933,54.536
6934,66.650
6935,40.071
6936,51.079
6937,47.966
6938,61.987
6939,51.466
6940,24.250
6941,53.615
6942,64.629
6943,45.756
6944,57.405
6945,62.778
6946,44.365
6947,41.858
6948,40.021
6949,51.393
6950,51.589
6951,58.330
6952,68.536
6953,35.871
6954,47.555
6955,33.067
6956,61.772
6957,53.685
6958,48.158
6959,51.593
6960,32.026
6961,38.439
6962,54.214
6963,58.260
6964,51.869
6965,42.261
6966,55.744
6967,46.825
6968,37.661
6969,52.829
6970,49.006
6971,57.746
6972,41.184
6973,48.535
6974,46.268
6975,44.138
6976,43.018
6977,50.454
6978,60.699
6979,43.932
6980,53.057
6981,55.427
6982,28.037
6983,39.418
6984,59.373
6985,48.023
6986,67.096
6987,57.695
6988,40.766
6989,63.374
6990,34.870
6991,39.854
6992,41.100
6993,36.939
6994,55.810
6995,62.047
6996,47.866
6997,64.062
6998,43.891
6999,48.004
7000,26.896
7001,48.962
7002,40.081
7003,59.708
7004,49.527
7005,55.355
7006,53.545
7007,41.414
7008,49.310
7009,45.075
7010,62.873
7011,62.590
7012,40.097
7013,85.789
7014,49.514
7015,60.452
7016,48.966
7017,77.018
7018,47.551
7019,44.168
7020,37.694
7021,59.239
7022,40.026
7023,45.682
7024,45.805
7025,44.939
7026,56.637
7027,47.407
7028,49.096
7029,41.053
7030,41.312
7031,59.830
7032,40.540
7033,35.971
7034,48.843
7035,55.226
7036,35.890
7037,37.940
7038,56.253
7039,54.957
7040,56.100
7041,57.473
7042,65.314
7043,71.711
7044,50.457
7045,34.713
7046,35.595
7047,36.230
7048,55.642
7049,39.242
7050,49.370
7051,57.410
7052,59.720
7053,49.383
7054,38.619
7055,63.892
7056,40.014
7057,48.696
7058,54.585
7059,73.260
7060,66.866
7061,47.270
7062,54.253
7063,54.558
7064,48.855
7065,56.861
7066,57.222
7067,42.963
7068,50.962
7069,56.038
7070,54.161
7071,49.049
7072,70.810
7073,40.718
7074,49.325
7075,52.166
7076,34.563
7077,57.315
7078,39.515
7079,52.621
7080,40.631
7081,48.478
7082,44.879
7083,56.946
7084,45.857
7085,31.401
7086,61.526
7087,37.219
7088,46.217
7089,66.784
7090,44.887
7091,37.650
7092,64.605
7093,53.176
7094,45.744
7095,51.268
7096,65.836
7097,50.418
7098,24.030
7099,41.576
7100,47.859
7101,52.429
7102,60.467
7103,56.314
7104,54.753
7105,65.844
7106,52.688
7107,52.965
7108,37.813
7109,64.818
7110,35.138
7111,55.182
7112,59.875
7113,62.563
7114,33.341
7115,52.432
7116,53.851
7117,51.562
7118,37.039
7119,50.654
7120,41.023
7121,61.324
7122,39.255
7123,44.422
7124,30.410
7125,47.955
7126,61.781
7127,60.137
7128,48.886
7129,62.569
7130,58.329
7131,50.714
7132,58.917
7133,49.997
7134,47.195
7135,44.393
7136,38.752
7137,46.885
7138,42.188
7139,47.970
7140,52.716
7141,48.959
7142,38.536
7143,58.488
7144,29.505
7145,43.532
7146,52.997
7147,46.623
7148,48.185
7149,55.550
7150,52.487
7151,54.859
7152,66.985
7153,61.264
7154,70.281
7155,47.838
7156,54.294
7157,53.291
7158,65.637
7159,44.719
7160,49.350
7161,54.021
7162,53.491
7163,54.018
7164,60.368
7165,55.380
7166,38.529
7167,48.153
7168,50.215
7169,57.293
7170,42.517
7171,27.826
7172,35.639
7173,46.276
7174,50.445
7175,46.118
7176,48.198
7177,55.530
7178,43.260
7179,44.587
7180,49.512
7181,65.839
7182,41.741
7183,47.148
7184,41.946
7185,73.813
7186,41.485
7187,49.313
7188,47.523
7189,60.880
7190,34.890
7191,62.586
7192,70.196
7193,57.677
7194,39.527
7195,62.458
7196,42.640
7197,48.182
7198,38.832
7199,58.478
7200,46.053
7201,47.833
7202,52.797
7203,38.748
7204,52.820
7205,69.818
7206,43.583
7207,45.766
7208,48.134
7209,58.433
7210,42.718
7211,61.521
7212,45.914
7213,52.949
7214,69.001
7215,57.128
7216,48.904
7217,34.142
7218,57.143
7219,56.566
7220,59.018
7221,60.360
7222,47.561
7223,55.460
7224,53.748
7225,47.167
7226,44.769
7227,41.039
7228,58.229
7229,59.329
7230,49.324
7231,46.247
7232,54.191
7233,67.132
7234,35.051
7235,48.675
7236,67.039
7237,46.563
7238,55.884
7239,35.068
7240,61.322
7241,51.256
7242,60.188
7243,64.271
7244,43.317
7245,58.978
7246,58.598
7247,58.236
7248,45.471
7249,47.816
7250,31.099
7251,43.353
7252,48.685
7253,59.371
7254,41.901
7255,48.585
7256,62.659
7257,58.667
7258,50.986
7259,41.583
7260,47.837
7261,43.903
7262,51.618
7263,54.128
7264,52.030
7265,41.893
7266,34.991
7267,50.944
7268,62.299
7269,50.567
7270,49.721
7271,54.890
7272,53.097
7273,43.894
7274,44.481
7275,50.333
7276,59.224
7277,44.465
7278,57.049
7279,28.833
7280,52.907
7281,39.067
7282,29.312
7283,36.051
7284,56.290
7285,55.910
7286,66.920
7287,51.142
7288,62.004
7289,52.804
7290,35.279
7291,41.849
7292,46.791
7293,43.638
7294,64.371
7295,44.953
7296,54.227
7297,56.790
7298,61.049
7299,38.067
7300,53.724
7301,64.062
7302,29.843
7303,45.489
7304,46.793
7305,46.849
7306,49.137
7307,55.031
7308,50.015
7309,56.338
7310,45.417
7311,45.403
7312,26.284
7313,39.907
7314,45.320
7315,47.309
7316,42.145
7317,60.781
7318,49.391
7319,69.264
7320,52.241
7321,62.939
7322,42.168
7323,52.558
7324,47.680
7325,38.354
7326,67.344
7327,51.941
7328,42.472
7329,46.849
7330,46.553
7331,44.357
7332,48.099
7333,59.474
7334,59.391
7335,36.775
7336,37.523
7337,48.966
7338,50.010
7339,34.110
7340,56.636
7341,69.029
7342,54.354
7343,54.381
7344,50.167
7345,49.877
7346,61.105
7347,47.527
7348,48.559
7349,52.687
7350,41.150
7351,59.443
7352,39.437
7353,44.819
7354,69.222
7355,63.946
7356,51.265
7357,41.747
7358,50.117
7359,47.913
7360,59.978
7361,33.714
7362,39.264
7363,52.870
7364,41.463
7365,55.134
7366,41.884
7367,65.905
7368,46.283
7369,43.744
7370,59.712
7371,32.544
7372,38.884
7373,64.918
7374,72.949
7375,37.076
7376,39.263
7377,40.714
7378,57.727
7379,61.564
7380,45.050
7381,65.575
7382,57.825
7383,62.098
7384,40.213
7385,40.458
7386,56.191
7387,55.738
7388,39.655
7389,52.723
7390,38.976
7391,55.224
7392,48.646
7393,41.059
7394,60.613
7395,58.124
7396,52.496
7397,52.577
7398,35.820
7399,47.891
7400,28.840
7401,48.219
7402,52.101
7403,39.836
7404,52.666
7405,43.905
7406,53.075
7407,41.620
7408,85.215
7409,47.538
7410,54.370
7411,61.920
7412,51.263
7413,45.760
7414,61.273
7415,63.598
7416,39.838
7417,50.479
7418,44.622
7419,71.011
7420,47.770
7421,54.832
7422,58.144
7423,34.070
7424,44.834
7425,59.037
7426,46.995
7427,53.428
7428,74.554
7429,41.246
7430,67.767
7431,54.319
7432,46.526
7433,55.462
7434,56.353
7435,43.009
7436,58.681
7437,57.075
7438,50.177
7439,24.816
7440,42.777
7441,39.084
7442,44.550
7443,55.496
7444,79.465
7445,62.916
7446,57.480
7447,53.593
7448,32.838
7449,39.460
7450,75.987
7451,40.623
7452,59.303
7453,45.527
7454,46.275
7455,41.756
7456,51.695
7457,61.658
7458,49.406
7459,58.321
7460,51.110
7461,34.614
7462,48.508
7463,53.943
7464,42.557
7465,67.262
7466,38.218
7467,34.574
7468,58.853
7469,51.093
7470,56.228
7471,50.008
7472,55.307
7473,52.227
7474,59.922
7475,62.776
7476,54.138
7477,46.134
7478,53.127
7479,47.321
7480,52.244
7481,68.174
7482,61.423
7483,64.516
7484,51.156
7485,65.695
7486,58.014
7487,50.679
7488,32.468
7489,51.206
7490,35.545
7491,59.298
7492,60.760
7493,29.821
7494,51.772
7495,47.246
7496,61.845
7497,45.035
7498,44.163
7499,31.114
7500,56.001
7501,56.384
7502,47.006
7503,56.226
7504,55.123
7505,50.278
7506,49.021
7507,45.395
7508,42.266
7509,39.399
7510,53.726
7511,45.413
7512,58.258
7513,44.875
7514,66.001
7515,38.403
7516,62.194
7517,47.711
7518,42.896
7519,42.379
7520,48.123
7521,44.479
7522,56.225
7523,68.899
7524,57.088
7525,38.911
7526,41.133
7527,50.323
7528,53.170
7529,54.195
7530,54.304
7531,48.490
7532,38.208
7533,41.572
7534,40.298
7535,56.877
7536,40.249
7537,72.972
7538,47.705
7539,76.841
7540,58.759
7541,50.776
7542,58.627
7543,42.571
7544,50.934
7545,30.643
7546,66.380
7547,61.843
7548,54.149
7549,38.407
7550,63.941
7551,32.214
7552,64.746
7553,47.270
7554,49.376
7555,60.092
7556,48.497
7557,31.258
7558,51.924
7559,53.591
7560,50.142
7561,36.185
7562,20.620
7563,50.570
7564,61.138
7565,39.572
7566,51.717
7567,46.843
7568,59.247
7569,50.220
7570,41.681
7571,45.067
7572,31.778
7573,71.074
7574,66.673
7575,38.292
7576,32.757
7577,60.788
7578,60.487
7579,64.647
7580,46.344
7581,40.899
7582,54.804
7583,62.528
7584,52.220
7585,43.649
7586,49.490
7587,66.360
7588,44.506
7589,42.108
7590,41.137
7591,74.383
7592,55.253
7593,63.800
7594,39.857
7595,48.540
7596,68.142
7597,63.280
7598,29.481
7599,60.918
7600,32.626
7601,53.586
7602,36.468
7603,44.812
7604,42.205
7605,34.306
7606,58.468
7607,56.529
7608,42.816
7609,51.095
7610,39.921
7611,41.835
7612,38.619
7613,33.464
7614,46.433
7615,51.844
7616,64.644
7617,54.982
7618,47.924
7619,35.509
7620,34.118
7621,60.054
7622,50.052
7623,45.953
7624,44.852
7625,52.018
7626,44.918
7627,50.253
7628,51.663
7629,62.178
7630,65.548
7631,51.448
7632,38.004
7633,42.897
7634,46.075
7635,71.167
7636,46.453
7637,77.564
7638,50.905
7639,55.171
7640,36.057
7641,56.337
7642,58.888
7643,49.854
7644,42.162
7645,37.173
7646,40.272
7647,44.715
7648,42.518
7649,43.841
7650,43.573
7651,51.340
7652,53.805
7653,78.919
7654,37.731
7655,55.135
7656,40.827
7657,42.599
7658,69.288
7659,58.951
7660,50.314
7661,59.867
7662,48.318
7663,54.769
7664,62.682
7665,54.008
7666,45.140
7667,33.534
7668,43.585
7669,65.931
7670,62.701
7671,21.744
7672,65.526
7673,53.889
7674,58.785
7675,48.877
7676,72.966
7677,43.444
7678,63.398
7679,53.615
7680,55.183
7681,40.675
7682,69.413
7683,55.701
7684,58.047
7685,60.664
7686,51.536
7687,43.064
7688,56.898
7689,51.065
7690,57.411
7691,54.842
7692,48.439
7693,50.653
7694,51.793
7695,55.000
7696,57.926
7697,50.592
7698,49.770
7699,69.760
7700,42.783
7701,42.871
7702,47.979
7703,36.447
7704,49.666
7705,30.966
7706,49.512
7707,56.387
7708,45.383
7709,37.549
7710,57.460
7711,43.229
7712,51.422
7713,54.455
7714,51.062
7715,62.175
7716,43.821
7717,44.633
7718,65.844
7719,39.093
7720,58.874
7721,42.149
7722,63.142
7723,57.385
7724,37.407
7725,44.188
7726,41.091
7727,55.846
7728,60.463
7729,50.090
7730,70.509
7731,46.840
7732,36.605
7733,47.866
7734,43.027
7735,51.747
7736,39.985
7737,50.159
7738,58.776
7739,47.171
7740,50.956
7741,48.022
7742,45.418
7743,35.309
7744,62.459
7745,49.299
7746,53.332
7747,54.031
7748,49.764
7749,68.719
7750,60.035
7751,66.457
7752,65.079
7753,33.227
7754,41.098
7755,50.967
7756,23.538
7757,35.664
7758,43.072
7759,49.871
7760,49.039
7761,49.569
7762,41.518
7763,60.252
7764,44.205
7765,47.798
7766,41.874
7767,47.381
7768,62.459
7769,45.281
7770,55.604
7771,47.910
7772,43.171
7773,35.055
7774,50.809
7775,62.699
7776,54.047
7777,40.321
7778,45.494
7779,58.038
7780,41.097
7781,50.761
7782,67.266
7783,49.992
7784,52.981
7785,46.832
7786,65.117
7787,64.360
7788,44.105
7789,60.895
7790,29.853
7791,50.299
7792,47.850
7793,57.147
7794,46.228
7795,55.439
7796,59.858
7797,30.469
7798,54.810
7799,56.640
7800,35.946
7801,41.145
7802,61.771
7803,37.345
7804,66.517
7805,43.700
7806,54.690
7807,46.091
7808,48.417
7809,44.159
7810,33.662
7811,54.320
7812,44.873
7813,31.853
7814,43.504
7815,51.287
7816,46.662
7817,27.743
7818,67.490
7819,64.740
7820,54.334
7821,34.978
7822,53.315
7823,65.177
7824,40.134
7825,20.548
7826,57.171
7827,39.393
7828,25.359
7829,49.845
7830,43.060
7831,36.367
7832,55.179
7833,44.006
7834,54.206
7835,56.784
7836,56.347
7837,50.461
7838,45.663
7839,55.552
7840,41.241
7841,58.665
7842,39.902
7843,57.016
7844,54.240
7845,67.826
7846,34.150
7847,36.774
7848,31.513
7849,43.420
7850,44.579
7851,40.959
7852,45.625
7853,52.081
7854,59.467
7855,48.165
7856,55.474
7857,53.870
7858,55.284
7859,58.588
7860,40.621
7861,58.923
7862,54.205
7863,57.496
7864,54.361
7865,56.097
7866,57.670
7867,54.025
7868,45.381
7869,55.606
7870,28.662
7871,49.624
7872,36.623
7873,53.980
7874,43.854
7875,59.792
7876,54.752
7877,54.353
7878,60.063
7879,55.163
7880,60.618
7881,50.303
7882,63.656
7883,46.424
7884,69.490
7885,50.308
7886,54.935
7887,44.845
7888,60.535
7889,44.849
7890,42.662
7891,48.367
7892,32.264
7893,61.832
7894,52.983
7895,58.256
7896,52.696
7897,50.988
7898,37.708
7899,45.019
7900,53.948
7901,34.144
7902,36.744
7903,46.063
7904,67.072
7905,51.256
7906,51.795
7907,39.041
7908,36.926
7909,36.712
7910,44.411
7911,53.676
7912,45.664
7913,38.833
7914,22.581
7915,33.209
7916,60.124
7917,54.703
7918,51.553
7919,44.923
7920,58.765
7921,54.825
7922,42.290
7923,53.394
7924,46.180
7925,48.646
7926,60.643
7927,72.567
7928,39.546
7929,58.545
7930,45.527
7931,34.561
7932,51.637
7933,41.155
7934,42.740
7935,47.685
7936,39.726
7937,32.480
7938,50.163
7939,31.251
7940,64.568
7941,59.273
7942,54.423
7943,53.180
7944,29.431
7945,36.972
7946,53.732
7947,52.636
7948,43.443
7949,60.078
7950,50.088
7951,61.124
7952,38.489
7953,50.174
7954,63.322
7955,48.262
7956,34.321
7957,51.184
7958,52.940
7959,55.160
7960,28.506
7961,55.025
7962,51.219
7963,47.493
7964,56.186
7965,49.167
7966,53.609
7967,53.367
7968,55.601
7969,53.327
7970,47.511
7971,40.977
7972,48.399
7973,45.125
7974,67.554
7975,65.514
7976,50.383
7977,58.516
7978,46.245
7979,50.141
7980,55.899
7981,57.363
7982,53.585
7983,50.652
7984,32.595
7985,52.477
7986,54.808
7987,57.804
7988,44.073
7989,64.405
7990,51.388
7991,53.834
7992,40.392
7993,48.389
7994,37.303
7995,55.538
7996,37.769
7997,46.749
7998,57.314
7999,65.548
8000,42.119
8001,30.910
8002,57.714
8003,63.276
8004,26.007
8005,48.468
8006,43.508
8007,62.896
8008,52.567
8009,57.191
8010,60.770
8011,39.467
8012,50.316
8013,48.136
8014,53.500
8015,57.610
8016,63.521
8017,43.034
8018,47.138
8019,56.208
8020,39.623
8021,60.528
8022,32.563
8023,32.195
8024,70.268
8025,57.756
8026,53.394
8027,52.820
8028,37.368
8029,52.723
8030,50.592
8031,48.992
8032,51.950
8033,41.783
8034,58.609
8035,42.088
8036,67.817
8037,43.785
8038,46.950
8039,53.227
8040,60.105
8041,49.255
8042,58.763
8043,43.401
8044,52.167
8045,43.960
8046,44.376
8047,55.569
8048,34.251
8049,40.386
8050,45.651
8051,66.838
8052,39.318
8053,57.186
8054,58.759
8055,49.264
8056,65.409
8057,71.583
8058,54.776
8059,50.545
8060,49.693
8061,53.284
8062,62.691
8063,58.883
8064,30.157
8065,48.475
8066,39.378
8067,45.952
8068,53.728
8069,48.651
8070,30.201
8071,60.253
8072,45.141
8073,54.928
8074,58.578
8075,58.559
8076,39.941
8077,75.514
8078,41.825
8079,31.190
8080,60.456
8081,60.170
8082,34.374
8083,42.824
8084,53.057
8085,44.218
8086,34.660
8087,49.202
8088,40.466
8089,69.230
8090,42.796
8091,34.862
8092,52.930
8093,46.065
8094,34.502
8095,48.134
8096,54.773
8097,53.438
8098,64.291
8099,50.846
8100,48.446
8101,57.096
8102,57.528
8103,59.006
8104,48.834
8105,51.039
8106,52.064
8107,52.534
8108,41.930
8109,47.923
8110,39.409
8111,44.823
8112,32.095
8113,70.581
8114,55.773
8115,62.610
8116,33.920
8117,52.590
8118,49.820
8119,70.462
8120,40.887
8121,47.580
8122,43.550
8123,54.968
8124,42.453
8125,64.942
8126,45.100
8127,53.517
8128,43.053
8129,36.611
8130,32.488
8131,51.682
8132,58.864
8133,56.214
8134,62.877
8135,56.861
8136,51.314
8137,52.312
