Id,X,Y,Class
27082,0.3642,0.8137,B
27083,1.7484,1.2705,B
27084,0.9729,-0.0431,B
27085,0.3690,1.6108,B
27086,0.9969,-0.8304,B
27087,0.4122,0.2963,B
27088,-0.0250,2.2496,B
27089,1.7740,0.7382,B
27090,0.7352,1.0491,B
27091,1.9074,0.6614,B
27092,1.4526,0.5440,B
27093,0.1174,0.8457,B
27094,0.9868,1.4649,B
27095,0.0046,1.3334,B
27096,0.8684,1.6102,B
27097,-0.0765,0.1556,B
27098,1.9594,0.5744,B
27099,3.0743,0.0876,B
27100,-0.0706,2.3253,B
27101,0.1598,0.6901,B
27102,0.6339,0.9381,B
27103,0.8626,1.4047,B
27104,1.5511,-0.6650,B
27105,1.4408,0.5556,B
27106,1.3917,-0.1669,B
27107,1.1686,1.3690,B
27108,0.4400,-0.1745,B
27109,2.2141,1.0154,B
27110,0.3295,0.8757,B
27111,2.6219,1.9148,B
27112,2.1110,0.6987,B
27113,0.7804,-0.5493,B
27114,-0.0832,0.6089,B
27115,0.4116,1.1703,B
27116,1.6911,0.3166,B
27117,0.6195,0.9617,B
27118,0.8381,0.2813,B
27119,0.1390,-0.5428,B
27120,0.9522,0.6192,B
27121,1.4711,1.2880,B
27122,-0.6181,0.4823,B
27123,-0.2274,1.3160,B
27124,1.4437,1.9778,B
27125,0.7466,0.0655,B
27126,0.6356,2.0091,B
27127,-0.0337,0.9787,B
27128,2.4585,1.2414,B
27129,1.0472,-0.1541,B
27130,1.7002,0.0769,B
27131,2.2216,-0.5842,B
27132,1.0700,0.3675,B
27133,1.3400,1.8759,B
27134,0.9023,1.4868,B
27135,0.8187,2.3993,B
27136,1.2847,0.6101,B
27137,0.4972,1.3286,B
27138,0.9880,0.0277,B
27139,1.1619,1.9969,B
27140,0.3346,0.4493,B
27141,1.5802,0.0236,B
27142,0.5245,2.1599,B
27143,0.0827,0.7803,B
27144,2.0047,1.4619,B
27145,1.8995,1.0886,B
27146,2.7077,0.6652,B
27147,1.4260,0.5622,B
27148,0.5385,1.0816,B
27149,1.7313,0.5719,B
27150,0.6497,1.3820,B
27151,0.4754,0.5245,B
27152,1.1351,0.4500,B
27153,-0.0946,1.1063,B
27154,1.7340,0.9053,B
27155,1.2283,1.6952,B
27156,0.3044,0.4041,B
27157,0.4996,0.1294,B
27158,-0.2170,1.5478,B
27159,1.7837,1.7218,B
27160,1.0505,0.8052,B
27161,1.9039,1.7655,B
27162,1.7205,1.9128,B
27163,0.5941,2.0227,B
27164,0.5329,1.2816,B
27165,0.3956,2.0219,B
27166,-0.0227,0.8648,B
27167,1.5764,-0.9651,B
27168,1.8348,0.3149,B
27169,0.4727,1.0316,B
27170,-0.3452,0.2327,B
27171,0.5616,1.9568,B
27172,1.7714,0.4809,B
27173,0.4686,1.7418,B
27174,0.6147,1.3663,B
27175,-0.1182,1.1963,B
27176,1.7441,-0.0750,B
27177,1.1685,2.0675,B
27178,1.2693,0.4734,B
27179,1.0231,1.7711,B
27180,0.5320,1.1302,B
27181,2.2004,2.7739,B
27182,1.0565,1.6020,B
27183,1.1647,0.7585,B
27184,1.2081,0.3145,B
27185,1.3029,0.4765,B
27186,1.1137,1.7458,B
27187,1.4521,0.5385,B
27188,2.4979,0.0411,B
27189,1.2763,1.3420,B
27190,1.8644,1.4415,B
27191,1.4310,0.2122,B
27192,0.4456,1.2564,B
27193,-0.6671,1.9579,B
27194,0.5981,0.3256,B
27195,2.2047,0.5771,B
27196,1.0769,0.5538,B
27197,1.1109,0.8288,B
27198,1.6918,1.1140,B
27199,-0.0625,1.1028,B
27200,1.0527,0.5784,B
27201,1.8328,1.1007,B
27202,1.4686,1.4516,B
27203,0.6660,0.5923,B
27204,0.0787,0.2752,B
27205,0.8482,0.4893,B
27206,0.7658,0.3402,B
27207,1.8530,1.5499,B
27208,1.5739,1.2396,B
27209,2.3446,1.3223,B
27210,0.3846,1.6049,B
27211,1.0361,0.3865,B
27212,1.8678,1.2078,B
27213,0.9225,0.8537,B
27214,1.2593,-0.3155,B
27215,1.6974,0.8691,B
27216,0.4866,2.5204,B
27217,2.0539,1.1023,B
27218,1.5396,1.8262,B
27219,1.0828,-0.0304,B
27220,-0.1858,1.5424,B
27221,-0.0360,0.9761,B
27222,1.9288,0.9424,B
27223,1.6667,0.9446,B
27224,1.5108,1.3185,B
27225,0.7627,0.6168,B
27226,0.9964,2.5668,B
27227,1.4025,1.5870,B
27228,-0.5368,1.3997,B
27229,0.2682,1.1911,B
27230,1.0711,0.6656,B
27231,0.2772,0.1394,B
27232,1.3420,-0.8449,B
27233,2.7390,0.3099,B
27234,1.5298,0.0001,B
27235,1.1964,1.8504,B
27236,0.0910,0.8946,B
27237,1.0290,1.1656,B
27238,1.3864,0.7068,B
27239,0.2570,0.9244,B
27240,1.0421,1.2593,B
27241,-0.6180,0.2958,B
27242,0.4457,0.6947,B
27243,0.9289,1.2777,B
27244,0.1224,0.4486,B
27245,0.8565,1.0458,B
27246,0.9486,0.5200,B
27247,1.0213,0.6859,B
27248,0.3165,0.0625,B
27249,0.0845,0.8032,B
27250,1.2175,1.2705,B
27251,0.5914,-0.6011,B
27252,1.5095,1.4351,B
27253,0.7036,1.1110,B
27254,1.3094,0.5136,B
27255,1.0454,1.2205,B
27256,0.0297,1.0769,B
27257,1.6440,0.4306,B
27258,1.1632,0.3909,B
27259,1.3432,-0.2774,B
27260,0.4111,1.8776,B
27261,-0.1352,1.5745,B
27262,1.2132,0.9675,B
27263,1.2881,0.5516,B
27264,0.9040,1.2090,B
27265,0.3018,1.5276,B
27266,0.5545,1.4039,B
27267,1.2187,0.3999,B
27268,1.0362,0.4834,B
27269,0.3134,0.8068,B
27270,1.0055,-0.0613,B
27271,1.2493,1.4522,B
27272,2.0628,1.2342,B
27273,1.3353,0.5752,B
27274,1.2045,0.6812,B
27275,1.1843,1.2767,B
27276,1.2110,1.2844,B
27277,0.4141,1.1693,B
27278,1.0368,0.2247,B
27279,-0.0303,-0.2601,B
27280,1.1025,1.3394,B
27281,0.2760,0.2247,B
27282,1.4815,1.1942,B
27283,0.0707,1.0530,B
27284,0.7445,0.3479,B
27285,1.2825,0.9889,B
27286,0.4931,1.0360,B
27287,1.2493,1.0563,B
27288,1.5279,-0.1968,B
27289,0.8581,0.6205,B
27290,1.5443,1.7875,B
27291,0.6684,0.8648,B
27292,1.2300,1.0481,B
27293,1.2217,0.5499,B
27294,0.8709,0.5313,B
27295,0.4095,0.7376,B
27296,0.0248,1.2369,B
27297,1.5385,0.9371,B
27298,1.5238,1.7080,B
27299,0.4165,0.3963,B
27300,1.1562,0.7796,B
27301,1.7061,-0.1967,B
27302,-0.1198,0.6132,B
27303,0.2395,0.7233,B
27304,0.3513,1.2162,B
27305,-0.0148,1.4127,B
27306,0.5594,1.2890,B
27307,1.2121,0.3898,B
27308,0.3429,0.3446,B
27309,0.9606,0.3141,B
27310,1.1485,0.5470,B
27311,0.8797,1.9037,B
27312,-0.1545,0.5388,B
27313,1.6833,0.4482,B
27314,1.4634,1.3210,B
27315,0.7779,1.3141,B
27316,0.9292,1.8381,B
27317,2.1862,2.1946,B
27318,1.2045,0.7734,B
27319,0.3250,1.4601,B
27320,-0.0392,1.4102,B
27321,0.7735,0.7377,B
27322,-0.4806,2.2288,B
27323,0.7793,1.3147,B
27324,0.8352,1.2670,B
27325,0.6170,2.0847,B
27326,1.4962,2.1342,B
27327,0.8244,0.6094,B
27328,1.1439,1.3607,B
27329,0.9381,0.6246,B
27330,0.7685,0.5790,B
27331,0.7714,0.4739,B
27332,0.5947,0.2998,B
27333,2.4927,0.5741,B
27334,0.3098,1.6762,B
27335,0.7855,1.2064,B
27336,0.6336,1.2600,B
27337,1.7748,1.6676,B
27338,2.2331,2.1210,B
27339,1.2575,0.2987,B
27340,1.0025,0.8220,B
27341,0.6962,0.5098,B
27342,0.8818,1.5860,B
27343,1.6106,1.8791,B
27344,0.7395,1.4130,B
27345,0.1819,0.0844,B
27346,1.7476,1.4341,B
27347,1.1166,0.7776,B
27348,0.1759,0.4997,B
27349,-0.2634,1.1027,B
27350,1.3099,-0.0079,B
27351,2.0080,0.7588,B
27352,0.4897,0.3722,B
27353,1.0550,0.0627,B
27354,0.1319,1.2702,B
27355,0.9410,1.5090,B
27356,0.2730,-0.1802,B
27357,1.8720,0.9063,B
27358,0.9265,1.7093,B
27359,0.8943,0.2051,B
27360,2.0898,0.8507,B
27361,2.0720,0.5646,B
27362,1.6559,1.4737,B
27363,-0.2915,1.6413,B
27364,1.8391,1.6689,B
27365,1.3566,2.6590,B
27366,1.4786,1.0664,B
27367,0.5701,0.8234,B
27368,0.0589,0.3715,B
27369,1.9586,-0.1159,B
27370,1.3785,1.6556,B
27371,1.0100,1.0162,B
27372,0.5586,0.5595,B
27373,-0.1662,-0.5548,B
27374,-0.3785,-0.0833,B
27375,0.6801,0.7065,B
27376,0.8246,1.0338,B
27377,1.0634,0.4111,B
27378,1.8310,0.1089,B
27379,0.0840,2.0761,B
27380,1.2292,1.5894,B
27381,0.9303,1.3426,B
27382,1.6094,1.4552,B
27383,1.2889,3.0351,B
27384,1.1188,0.6571,B
27385,0.5393,0.6774,B
27386,1.9562,1.2556,B
27387,1.2203,1.2631,B
27388,-0.3868,-0.2315,B
27389,1.5432,1.0109,B
27390,1.1667,2.2415,B
27391,0.6065,0.2311,B
27392,1.1308,0.0685,B
27393,0.3647,0.1519,B
27394,0.0142,1.8823,B
27395,0.2190,1.6473,B
27396,0.6174,0.6122,B
27397,1.2447,1.2730,B
27398,0.4988,2.1327,B
27399,0.4765,1.6920,B
27400,0.5024,0.6707,B
27401,0.7319,1.5365,B
27402,0.3217,0.8676,B
27403,1.3896,0.7718,B
27404,0.9124,1.8217,B
27405,2.2345,1.1526,B
27406,0.7474,2.2480,B
27407,1.4732,1.1774,B
27408,1.1462,0.7094,B
27409,0.0859,0.4327,B
27410,0.3955,1.5869,B
27411,1.4313,0.7731,B
27412,1.2635,1.3898,B
27413,0.4051,1.6877,B
27414,1.0238,1.5124,B
27415,0.3784,1.3869,B
27416,1.3056,0.7096,B
27417,0.3671,1.6853,B
27418,0.5440,0.8341,B
27419,1.5410,0.7662,B
27420,0.9663,0.4766,B
27421,1.8022,1.6929,B
27422,-0.3676,-0.4835,B
27423,1.5486,1.5715,B
27424,1.5595,0.7440,B
27425,1.7055,1.0017,B
27426,0.5106,0.5527,B
27427,0.7113,1.2235,B
27428,0.2031,1.4783,B
27429,0.9398,1.4210,B
27430,1.2048,1.3186,B
27431,1.9206,1.2560,B
27432,1.1836,1.5050,B
27433,1.9874,1.2422,B
27434,0.0430,1.1453,B
27435,1.4597,1.9876,B
27436,-0.1976,0.0247,B
27437,0.1546,1.5250,B
27438,1.1344,0.3447,B
27439,1.2345,1.8611,B
27440,1.4666,1.4318,B
27441,1.5621,1.0440,B
27442,1.1664,1.0276,B
27443,0.0677,1.5242,B
27444,0.5431,1.1525,B
27445,0.4728,1.1140,B
27446,0.1692,1.4233,B
27447,0.7820,1.2883,B
27448,1.8833,0.8519,B
27449,0.0380,-0.1946,B
27450,1.6474,1.0309,B
27451,-0.4221,1.6833,B
27452,0.9653,1.3315,B
27453,0.5941,1.1415,B
27454,1.5739,1.0037,B
27455,1.7944,1.2046,B
27456,0.6737,1.0402,B
27457,1.1093,1.3521,B
27458,2.0947,1.5295,B
27459,1.4872,1.0746,B
27460,1.4036,0.5912,B
27461,0.6980,0.5622,B
27462,0.4305,0.6283,B
27463,2.0261,1.1906,B
27464,1.6081,1.1859,B
27465,0.6264,0.8016,B
27466,-0.2790,0.9125,B
27467,0.0605,2.9066,B
27468,1.8966,0.4961,B
27469,0.9154,1.9828,B
27470,1.8811,0.5333,B
27471,-0.7963,0.2501,B
27472,0.3293,0.9690,B
27473,1.5471,0.7948,B
27474,0.6423,0.6907,B
27475,1.0839,0.9619,B
27476,0.8571,1.6463,B
27477,2.3120,0.3387,B
27478,0.9748,1.4566,B
27479,-0.2140,0.5567,B
27480,1.1593,1.3417,B
27481,1.5345,1.8277,B
27482,0.7984,1.1638,B
27483,0.4796,-0.5101,B
27484,1.2836,0.3808,B
27485,1.6609,1.5286,B
27486,0.4071,0.7392,B
27487,0.8178,1.6910,B
27488,-0.3955,1.7567,B
27489,1.5500,2.1116,B
27490,2.1217,1.8847,B
27491,0.9376,0.2371,B
27492,1.3816,1.1097,B
27493,0.8271,0.9379,B
27494,0.9118,0.6719,B
27495,2.0324,0.8766,B
27496,2.9772,1.5348,B
27497,2.1520,-0.2862,B
27498,0.5636,1.5717,B
27499,1.4734,1.6985,B
27500,0.3238,1.1750,B
27501,1.0724,0.1646,B
27502,1.2653,0.3721,B
27503,2.3638,1.2146,B
27504,0.9348,0.8265,B
27505,0.5902,-0.0140,B
27506,1.3850,-0.1381,B
27507,1.4949,0.3332,B
27508,0.9119,-0.3148,B
27509,0.7740,1.6696,B
27510,1.8001,0.3867,B
27511,0.8314,0.8532,B
27512,1.1189,1.8070,B
27513,0.6804,0.1574,B
27514,-0.4646,1.2334,B
27515,0.7090,1.4529,B
27516,0.9165,0.3201,B
27517,2.5012,0.3967,B
27518,1.2752,0.3311,B
27519,1.3426,1.2250,B
27520,1.8215,0.8715,B
27521,-0.7549,1.4759,B
27522,1.0258,0.5205,B
27523,0.9565,1.1335,B
27524,1.5267,0.3444,B
27525,1.8937,0.6666,B
27526,1.3246,1.1474,B
27527,0.9365,1.4674,B
27528,1.6073,0.2622,B
27529,1.4762,2.2732,B
27530,1.2097,1.7737,B
27531,1.4271,0.6044,B
27532,1.8409,0.6123,B
27533,1.2504,0.7680,B
27534,1.2487,1.0804,B
27535,1.1237,1.1692,B
27536,1.8610,-1.1360,B
27537,2.2146,0.4134,B
27538,1.3938,1.0970,B
27539,0.3876,1.6171,B
27540,1.1856,1.4898,B
27541,-0.0792,1.5563,B
27542,0.8585,0.7035,B
27543,0.2815,0.8214,B
27544,0.5640,1.2062,B
27545,1.7857,2.4290,B
27546,2.0160,0.6767,B
27547,0.4747,1.2856,B
27548,0.7136,1.6407,B
27549,1.4205,0.7331,B
27550,0.5718,1.7724,B
27551,1.2307,0.9383,B
27552,1.5483,1.9598,B
27553,1.0772,0.8482,B
27554,1.4245,0.2351,B
27555,0.8303,0.6353,B
27556,0.8049,0.4997,B
27557,1.9612,2.3758,B
27558,0.0786,0.7117,B
27559,1.1521,0.6546,B
27560,0.5356,0.7882,B
27561,0.4654,0.6470,B
27562,1.3472,1.1847,B
27563,0.3170,0.2197,B
27564,0.4232,1.0603,B
27565,0.4233,0.8332,B
27566,1.0901,0.9608,B
27567,1.9612,1.9419,B
27568,0.9152,0.5147,B
27569,1.1902,1.2413,B
27570,0.1495,0.7854,B
27571,1.9897,0.9714,B
27572,1.0019,0.3652,B
27573,1.5317,1.6610,B
27574,0.5557,1.8892,B
27575,0.6668,0.9200,B
27576,0.8390,1.2109,B
27577,0.6951,1.0660,B
27578,1.0018,1.1569,B
27579,1.2530,0.2550,B
27580,1.4166,2.5231,B
27581,1.0491,1.1608,B
27582,0.9367,1.2965,B
27583,0.9639,0.6676,B
27584,0.7620,1.8398,B
27585,1.7022,1.6164,B
27586,1.4018,1.3634,B
27587,1.1632,1.8117,B
27588,1.3376,0.8825,B
27589,0.8023,1.5848,B
27590,0.5547,0.9238,B
27591,1.4668,1.6720,B
27592,1.3122,0.8761,B
27593,1.0786,0.3039,B
27594,1.5778,0.2253,B
27595,0.0761,0.7080,B
27596,1.0712,1.9359,B
27597,1.0082,1.4488,B
27598,0.5307,0.5144,B
27599,1.6935,0.6970,B
27600,1.1406,0.9554,B
27601,0.7427,1.7552,B
27602,1.7616,1.2122,B
27603,-0.3748,2.3137,B
27604,0.5465,0.8183,B
27605,0.4450,0.9772,B
27606,1.3527,0.0493,B
27607,1.7487,1.6084,B
27608,0.3386,1.1768,B
27609,1.0983,1.4523,B
27610,-0.9600,1.1353,B
27611,0.7529,1.3427,B
27612,2.5185,0.5703,B
27613,0.3560,0.9850,B
27614,0.4612,1.1775,B
27615,0.6790,-0.4291,B
27616,1.7720,0.6582,B
27617,2.7282,0.4933,B
27618,0.4360,0.4275,B
27619,0.6314,1.4828,B
27620,0.7504,0.8194,B
27621,1.4554,2.0237,B
27622,1.7913,0.4383,B
27623,1.6041,1.2625,B
27624,1.1608,0.6461,B
27625,2.3948,1.4354,B
27626,0.0553,1.1732,B
27627,0.9122,1.4726,B
27628,1.6124,1.7107,B
27629,2.5811,0.9241,B
27630,0.8230,-0.9772,B
27631,0.6416,1.9312,B
27632,1.8258,0.1076,B
27633,2.0810,0.4545,B
27634,0.7756,0.3208,B
27635,0.5320,1.3949,B
27636,1.9181,1.0659,B
27637,0.4060,0.9588,B
27638,0.1693,1.7449,B
27639,0.3190,0.0473,B
27640,1.3928,0.2166,B
27641,1.8498,1.0586,B
27642,2.7635,0.8164,B
27643,0.9273,1.3573,B
27644,2.6103,1.4366,B
27645,1.0176,-0.0484,B
27646,1.3477,1.5027,B
27647,1.6614,1.7111,B
27648,0.2846,1.6185,B
27649,2.1053,0.2592,B
27650,1.8010,1.1227,B
27651,0.3575,1.5866,B
27652,-0.0531,-0.3791,B
27653,0.3395,2.7149,B
27654,1.3037,1.4253,B
27655,1.4095,1.1095,B
27656,0.7581,0.3165,B
27657,1.8284,1.5741,B
27658,1.3787,0.3905,B
27659,1.5790,1.6232,B
27660,2.6648,0.8916,B
27661,0.7051,0.8124,B
27662,0.5777,1.1322,B
27663,0.2952,0.1305,B
27664,0.7121,1.9311,B
27665,1.2159,0.9626,B
27666,0.7880,0.0162,B
27667,0.0214,1.9614,B
27668,0.7737,2.4664,B
27669,0.5691,1.2321,B
27670,1.8071,1.2655,B
27671,1.8039,1.0676,B
27672,1.8960,0.2464,B
27673,-0.6823,1.1110,B
27674,1.3854,1.4600,B
27675,1.2917,0.0757,B
27676,-0.0661,-0.1914,B
27677,1.1122,0.3775,B
27678,0.7739,0.8439,B
27679,0.3258,0.2109,B
27680,0.8587,1.0412,B
27681,0.2510,-0.6234,B
27682,1.0103,0.1378,B
27683,1.3042,1.1751,B
27684,0.8128,-0.0200,B
27685,2.0699,1.1152,B
27686,0.1686,-0.8574,B
27687,0.9938,0.7768,B
27688,0.9526,0.9557,B
27689,1.0629,0.9446,B
27690,0.8839,-0.5250,B
27691,0.1347,-0.2457,B
27692,0.4651,1.2156,B
27693,1.3091,0.1159,B
27694,0.6001,1.0453,B
27695,0.9712,2.1878,B
27696,0.9968,0.9247,B
27697,-0.7590,0.4109,B
27698,0.2388,0.3865,B
27699,1.4025,0.9725,B
27700,1.3540,0.0320,B
27701,1.3972,0.6673,B
27702,0.4650,0.9144,B
27703,0.1289,1.8327,B
27704,1.7123,2.3062,B
27705,-0.6910,2.4163,B
27706,1.8465,1.4215,B
27707,0.8625,1.9465,B
27708,1.0943,1.4385,B
27709,0.5080,0.3534,B
27710,1.9434,0.1768,B
27711,-0.6953,1.6774,B
27712,0.4285,0.9034,B
27713,1.1286,0.8491,B
27714,1.5905,1.3562,B
27715,1.6886,0.7262,B
27716,1.2728,1.2240,B
27717,1.5493,1.6338,B
27718,0.2610,0.7515,B
27719,0.5055,-0.0847,B
27720,1.5862,-0.4657,B
27721,0.5222,0.8537,B
27722,0.5332,0.6723,B
27723,0.9598,0.0855,B
27724,0.6724,0.9657,B
27725,2.2519,1.0070,B
27726,1.2232,0.8788,B
27727,0.8021,0.9749,B
27728,0.4921,0.9297,B
27729,1.6620,0.5286,B
27730,0.6434,1.0493,B
27731,0.5010,1.3080,B
27732,1.0554,0.8217,B
27733,0.4787,0.9244,B
27734,0.9077,1.5608,B
27735,0.9788,0.7258,B
27736,-0.2264,1.3775,B
27737,1.1920,1.3732,B
27738,0.9341,0.6228,B
27739,-0.8543,1.6900,B
27740,2.1406,1.5231,B
27741,0.3790,2.1751,B
27742,-0.1118,0.9045,B
27743,1.9451,1.1817,B
27744,2.0857,0.1974,B
27745,1.5932,1.1108,B
27746,1.9219,1.3793,B
27747,2.0574,0.9311,B
27748,-0.4443,0.5916,B
27749,1.9073,1.0519,B
27750,0.1892,0.8437,B
27751,0.9139,0.7841,B
27752,0.1900,1.3853,B
27753,0.4449,1.2855,B
27754,0.6034,0.1423,B
27755,0.4471,0.8499,B
27756,2.5549,0.7733,B
27757,2.3279,3.1116,B
27758,0.2730,1.0258,B
27759,0.7611,0.4948,B
27760,1.3576,0.7550,B
27761,1.1188,0.6260,B
27762,0.5379,0.8413,B
27763,0.9678,0.2570,B
27764,0.7593,0.7809,B
27765,0.5248,1.7586,B
27766,0.3754,1.6054,B
27767,1.4256,1.5960,B
27768,1.3905,-0.0234,B
27769,1.8555,1.4320,B
27770,0.8742,0.7067,B
27771,0.6442,0.4366,B
27772,1.5421,1.1799,B
27773,1.7337,0.7227,B
27774,1.1229,1.5029,B
27775,1.1050,1.3929,B
27776,0.3160,0.7246,B
27777,0.0434,0.4532,B
27778,1.1223,0.5617,B
27779,0.4159,2.1572,B
27780,0.6903,1.2579,B
27781,0.8304,1.1261,B
27782,0.8827,1.1982,B
27783,0.5700,1.4624,B
27784,1.5050,1.0465,B
27785,1.1586,1.1845,B
27786,0.8018,1.4416,B
27787,0.4302,1.3398,B
27788,1.1065,1.3131,B
27789,0.5241,2.0757,B
27790,0.5179,2.1007,B
27791,0.4843,1.2062,B
27792,-0.5918,0.0179,B
27793,1.2981,0.8284,B
27794,0.2058,1.0262,B
27795,1.3663,0.5775,B
27796,0.8001,2.3707,B
27797,0.8964,2.1182,B
27798,0.4857,2.1030,B
27799,0.0327,1.4120,B
27800,1.3329,2.3468,B
27801,1.6109,1.4697,B
27802,0.4139,1.1167,B
27803,1.3135,1.4293,B
27804,0.7814,0.1765,B
27805,0.6012,1.5464,B
27806,1.4952,1.4052,B
27807,0.1433,0.5481,B
27808,0.7654,2.5759,B
27809,1.5574,1.0604,B
27810,1.2241,2.3269,B
27811,-0.0961,0.9173,B
27812,0.7890,0.2774,B
27813,0.0084,0.4207,B
27814,1.3685,0.3857,B
27815,0.3532,0.3644,B
27816,1.4939,0.5505,B
27817,2.0835,3.3302,B
27818,0.9729,1.7217,B
27819,0.5769,0.6774,B
27820,0.1420,-0.1114,B
27821,0.7920,1.3855,B
27822,1.9497,2.4270,B
27823,1.1201,0.2964,B
27824,0.1026,0.0745,B
27825,1.3609,0.3645,B
27826,0.0986,1.6744,B
27827,1.2333,0.8200,B
27828,1.6560,-0.1032,B
27829,0.2036,1.1324,B
27830,0.7902,0.1209,B
27831,1.5411,0.9867,B
27832,0.8262,1.9534,B
27833,1.0611,1.2020,B
27834,-0.0267,1.2708,B
27835,1.4777,1.4311,B
27836,0.4825,1.7794,B
27837,1.0541,1.2737,B
27838,1.2656,0.9902,B
27839,0.8013,0.6734,B
27840,1.4684,0.3637,B
27841,1.4177,1.2135,B
27842,0.5491,1.8308,B
27843,1.3845,0.2873,B
27844,0.6398,0.9894,B
27845,0.5103,1.6581,B
27846,1.2691,1.6594,B
27847,1.6822,0.3418,B
27848,-0.0797,-0.2108,B
27849,1.6404,2.8452,B
27850,0.0455,1.9363,B
27851,0.0693,0.9553,B
27852,0.1574,-0.4039,B
27853,1.4766,0.3846,B
27854,1.2522,0.9763,B
27855,0.8949,-0.1546,B
27856,1.9257,0.7166,B
27857,1.0463,0.8936,B
27858,1.3210,1.7295,B
27859,0.9389,2.6834,B
27860,1.9299,1.2631,B
27861,0.8800,1.2009,B
27862,0.3507,0.3473,B
27863,2.1980,1.3608,B
27864,-0.3650,-0.0984,B
27865,0.1149,0.8028,B
27866,-0.2177,0.9630,B
27867,0.7091,1.2678,B
27868,1.5227,1.4471,B
27869,0.2374,0.6731,B
27870,1.1585,0.4951,B
27871,1.5909,1.9626,B
27872,0.4266,0.5185,B
27873,2.1214,1.0810,B
27874,1.2905,1.7785,B
27875,1.1407,1.3091,B
27876,0.7650,0.1853,B
27877,0.4596,0.0147,B
27878,0.5425,0.4112,B
27879,0.1311,1.2362,B
27880,1.1598,0.6911,B
27881,0.5248,0.7983,B
27882,0.2409,1.0830,B
27883,1.1207,1.2407,B
27884,0.7978,1.0332,B
27885,0.3068,2.2035,B
27886,-0.0471,1.1688,B
27887,1.5772,1.5284,B
27888,0.3490,1.4988,B
27889,0.4439,1.3778,B
27890,0.6634,0.6777,B
27891,0.5647,1.6280,B
27892,0.8894,-0.1722,B
27893,1.4897,1.3075,B
27894,0.8475,0.4576,B
27895,1.4995,2.4288,B
27896,0.7969,0.8564,B
27897,2.1000,0.6136,B
27898,0.5673,1.4681,B
27899,0.8891,0.9867,B
27900,-0.0883,1.3822,B
27901,0.7633,2.2390,B
27902,0.4841,0.7551,B
27903,1.7277,1.0663,B
27904,0.2436,0.8227,B
27905,1.7969,0.3425,B
27906,0.4217,0.5185,B
27907,-0.7259,-0.5143,B
27908,1.8326,0.0034,B
27909,1.9353,1.7217,B
27910,1.3572,0.9945,B
27911,2.1606,1.5205,B
27912,1.9223,0.9674,B
27913,1.3399,0.4294,B
27914,3.4469,0.8645,B
27915,-0.1750,0.3641,B
27916,1.3171,1.3675,B
27917,2.8186,-0.3815,B
27918,0.5139,0.5336,B
27919,-0.0480,1.5256,B
27920,0.5770,1.4529,B
27921,0.8401,1.0808,B
27922,0.5524,1.3232,B
27923,1.0077,0.4355,B
27924,0.2819,1.3474,B
27925,1.4954,2.0488,B
27926,1.5364,0.0183,B
27927,0.5691,1.1949,B
27928,1.0272,1.1100,B
27929,1.6447,1.0213,B
27930,0.2106,1.5115,B
27931,1.5277,-0.0705,B
27932,0.7366,0.9381,B
27933,0.5434,1.7030,B
27934,1.6257,1.4303,B
27935,0.7443,2.4350,B
27936,1.1306,2.2936,B
27937,1.6052,1.2124,B
27938,0.5239,0.7393,B
27939,1.8531,2.1866,B
27940,0.9172,0.6746,B
27941,0.6662,-0.6145,B
27942,0.4446,1.4063,B
27943,1.0201,-0.2428,B
27944,0.9896,-0.0358,B
27945,1.1147,1.4466,B
27946,1.1541,0.4722,B
27947,1.5553,0.4057,B
27948,0.8672,0.5878,B
27949,1.5423,1.1317,B
27950,0.6210,1.0323,B
27951,1.9388,0.9029,B
27952,0.9413,1.6377,B
27953,0.4985,0.2159,B
27954,1.5474,1.8231,B
27955,1.9728,1.1345,B
27956,1.3630,1.1365,B
27957,0.7020,1.0331,B
27958,1.4264,0.5068,B
27959,1.1181,0.1953,B
27960,0.3746,0.6610,B
27961,1.0435,0.2471,B
27962,1.1571,0.4026,B
27963,0.3626,2.6282,B
27964,2.1232,0.2598,B
27965,1.6618,1.1227,B
27966,1.6930,0.8250,B
27967,0.4023,0.2218,B
27968,0.5923,1.5083,B
27969,-0.0985,1.8376,B
27970,0.7512,0.2135,B
27971,0.4433,0.4186,B
27972,1.4230,0.7914,B
27973,1.0938,1.7010,B
27974,2.7239,1.4779,B
27975,1.0225,0.0345,B
27976,0.8646,0.3146,B
27977,0.6303,0.8276,B
27978,0.9045,2.3126,B
27979,0.9972,0.5938,B
27980,-0.1774,1.8293,B
27981,0.8110,0.4724,B
27982,1.3210,0.9740,B
27983,0.2596,1.1955,B
27984,1.5684,0.5984,B
27985,0.1347,1.1798,B
27986,-0.2070,1.0400,B
27987,0.7738,1.0608,B
27988,1.4164,0.7771,B
27989,-0.0824,3.0202,B
27990,0.6007,1.7586,B
27991,1.8723,0.9844,B
27992,0.9865,1.0179,B
27993,0.9470,1.4040,B
27994,1.2053,0.6538,B
27995,0.1140,1.3086,B
27996,2.6711,1.8688,B
27997,1.6110,1.3299,B
27998,1.1071,1.8172,B
27999,1.3740,1.3864,B
28000,0.4417,1.3106,B
28001,0.1519,0.3147,B
28002,1.2849,1.6332,B
28003,1.6160,1.7197,B
28004,1.1282,0.8060,B
28005,0.8521,1.3949,B
