Id,X,Y,Group,Weight
40527,-1.8692,-0.2736,Main,0.511
40528,0.1759,1.5106,Main,0.266
40529,0.5734,0.7040,Main,0.404
40530,-2.5876,1.3322,Main,3.447
40531,1.6986,1.0002,Main,1.699
40532,0.1061,0.4095,Main,0.043
40533,-1.2577,-0.2880,Main,0.362
40534,-0.7007,-0.8303,Main,0.582
40535,-0.2845,0.4492,Main,0.128
40536,0.2992,-0.3204,Main,0.096
40537,1.6753,0.3575,Main,0.599
40538,1.0684,-0.5910,Main,0.631
40539,1.1901,-0.7141,Main,0.850
40540,1.5396,-1.6192,Main,2.493
40541,-0.0287,-0.8339,Main,0.024
40542,0.4311,-1.2041,Main,0.519
40543,-1.3774,-0.5547,Main,0.764
40544,-1.1658,0.4925,Main,0.574
40545,-0.7008,1.6489,Main,1.156
40546,-0.1830,-1.1109,Main,0.203
40547,1.8768,-0.8167,Main,1.533
40548,-0.0636,1.3370,Main,0.085
40549,1.7179,0.0263,Main,0.045
40550,0.0224,0.0569,Main,0.001
40551,-0.3663,-0.5777,Main,0.212
40552,0.5549,1.3679,Main,0.759
40553,-0.5356,-0.9714,Main,0.520
40554,-0.5482,1.3391,Main,0.734
40555,-0.2993,-0.7371,Main,0.221
40556,1.4103,0.1886,Main,0.266
40557,0.2281,1.5619,Main,0.356
40558,-1.6025,0.1778,Main,0.285
40559,-0.3853,-1.0051,Main,0.387
40560,-0.3868,-0.5637,Main,0.218
40561,-0.5621,-1.6475,Main,0.926
40562,0.7216,-0.3948,Main,0.285
40563,-0.2632,-0.2268,Main,0.060
40564,-1.2170,-0.0423,Main,0.051
40565,0.2804,-0.3395,Main,0.095
40566,-2.3130,-0.7278,Main,1.683
40567,0.0999,-1.2213,Main,0.122
40568,-1.7446,-1.5943,Main,2.781
40569,-0.4971,-0.4123,Main,0.205
40570,-0.5681,0.0003,Main,0.000
40571,1.3012,0.4588,Main,0.597
40572,0.6312,-0.3503,Main,0.221
40573,1.3155,1.6588,Main,2.182
40574,0.8210,0.0196,Main,0.016
40575,-1.2728,1.2620,Main,1.606
40576,-0.8919,1.4241,Main,1.270
40577,0.2837,1.8711,Main,0.531
40578,-1.1359,0.5075,Main,0.577
40579,-0.6227,-0.1828,Main,0.114
40580,0.8711,0.1393,Main,0.121
40581,-0.5425,-0.6041,Main,0.328
40582,0.0287,-1.0809,Main,0.031
40583,-1.2446,-0.6026,Main,0.750
40584,1.6024,-1.4854,Main,2.380
40585,-1.4249,0.2146,Main,0.306
40586,0.4970,-1.7621,Main,0.876
40587,0.3693,0.1745,Main,0.064
40588,0.3057,0.6927,Main,0.212
40589,-0.6044,1.4020,Main,0.847
40590,1.1382,0.9099,Main,1.036
40591,-1.1544,-0.5269,Main,0.608
40592,2.7584,1.0383,Main,2.864
40593,-0.6018,-0.4361,Main,0.262
40594,-1.7309,-0.6087,Main,1.054
40595,0.7902,-0.9183,Main,0.726
40596,0.5432,0.1896,Main,0.103
40597,0.4365,1.2817,Main,0.559
40598,1.6606,2.2232,Main,3.692
40599,0.5417,0.1419,Main,0.077
40600,-2.2396,-0.2053,Main,0.460
40601,-0.5792,-0.0251,Main,0.015
40602,-0.7884,0.9345,Main,0.737
40603,0.4640,0.4920,Main,0.228
40604,-0.1459,-0.9809,Main,0.143
40605,1.6884,0.2959,Main,0.500
40606,0.6472,-0.4477,Main,0.290
40607,0.3221,-0.2938,Main,0.095
40608,-1.0174,-0.8331,Main,0.848
40609,-1.5977,-1.9502,Main,3.116
40610,-1.2823,-0.3815,Main,0.489
40611,-0.6015,1.6487,Main,0.992
40612,-0.5890,-0.6327,Main,0.373
40613,0.8900,0.6311,Main,0.562
40614,1.2460,0.0184,Main,0.023
40615,-0.3565,0.1237,Main,0.044
40616,-0.0594,0.1208,Main,0.007
40617,-0.5404,0.1063,Main,0.057
40618,0.2119,-0.8269,Main,0.175
40619,0.1719,-0.3811,Main,0.066
40620,1.2997,0.4691,Main,0.610
40621,1.9520,-1.1226,Main,2.191
40622,0.4098,0.8593,Main,0.352
40623,-0.2638,-0.1485,Main,0.039
40624,0.1905,0.3709,Main,0.071
40625,2.0503,0.5173,Main,1.061
40626,-0.7057,0.4331,Main,0.306
40627,0.1819,0.9153,Main,0.166
40628,-0.0521,-0.5327,Main,0.028
40629,-1.6638,-1.3102,Main,2.180
40630,-0.4026,1.9895,Main,0.801
40631,-1.2646,0.4360,Main,0.551
40632,-2.4928,2.2893,Main,5.707
40633,1.4030,1.1702,Main,1.642
40634,-0.1444,1.1047,Main,0.160
40635,-2.1543,0.2339,Main,0.504
40636,1.7708,-0.0575,Main,0.102
40637,-1.2623,-0.7767,Main,0.980
40638,-1.7106,0.1204,Main,0.206
40639,-0.9760,-0.2792,Main,0.273
40640,1.1637,1.1057,Main,1.287
40641,-1.5308,0.6295,Main,0.964
40642,-0.1780,-1.7862,Main,0.318
40643,-0.6526,-0.5683,Main,0.371
40644,-0.2244,-0.0060,Main,0.001
40645,0.2919,-0.3293,Main,0.096
40646,-1.8324,-1.3384,Main,2.452
40647,1.4061,0.4150,Main,0.584
40648,-0.1228,-1.0493,Main,0.129
40649,0.4854,-0.3168,Main,0.154
40650,-0.7604,-0.2098,Main,0.160
40651,-0.4448,1.0904,Main,0.485
40652,-2.2802,-0.6763,Main,1.542
40653,0.3373,0.3363,Main,0.113
40654,-0.4071,0.1536,Main,0.063
40655,1.3055,1.1382,Main,1.486
40656,-0.4301,0.1239,Main,0.053
40657,0.7607,0.9692,Main,0.737
40658,-0.1023,1.1910,Main,0.122
40659,-1.0511,-0.8045,Main,0.846
40660,0.7225,0.2215,Main,0.160
40661,0.4123,1.4434,Main,0.595
40662,0.4285,0.4176,Main,0.179
40663,0.3538,-0.0333,Main,0.012
40664,-0.3333,0.4738,Main,0.158
40665,-0.3732,0.3525,Main,0.132
40666,0.2890,0.3880,Main,0.112
40667,-1.2241,-0.3199,Main,0.392
40668,0.2398,1.2380,Main,0.297
40669,2.1609,-1.7834,Main,3.854
40670,0.7832,-0.5416,Main,0.424
40671,0.0034,-1.0004,Main,0.003
40672,-0.5135,0.4866,Main,0.250
40673,-0.9586,1.4605,Main,1.400
40674,-1.2835,-1.3963,Main,1.792
40675,-0.7695,1.7418,Main,1.340
40676,-0.9439,-2.0519,Main,1.937
40677,-0.3723,-0.3069,Main,0.114
40678,-1.5031,1.9700,Main,2.961
40679,1.6186,-0.4975,Main,0.805
40680,1.3038,-0.0509,Main,0.066
40681,-0.4552,-1.9439,Main,0.885
40682,-0.1851,1.0178,Main,0.188
40683,1.2303,1.8245,Main,2.245
40684,1.6583,-0.4107,Main,0.681
40685,-0.4733,-0.5691,Main,0.269
40686,-0.2303,-1.4788,Main,0.341
40687,2.1137,0.3121,Main,0.660
40688,0.4189,0.9646,Main,0.404
40689,-0.5139,-0.3442,Main,0.177
40690,-0.1011,-1.3319,Main,0.135
40691,-0.1548,0.5674,Main,0.088
40692,-2.0354,-0.8139,Main,1.657
40693,0.6490,0.6026,Main,0.391
40694,0.5338,-0.7467,Main,0.399
40695,1.1479,-0.9003,Main,1.033
40696,-0.7039,1.5100,Main,1.063
40697,0.4078,1.5694,Main,0.640
40698,1.0898,-0.1004,Main,0.109
40699,0.5280,2.4099,Main,1.272
40700,-1.1689,-1.8308,Main,2.140
40701,0.2974,1.3058,Main,0.388
40702,1.1069,-2.4484,Main,2.710
40703,-1.2118,0.4831,Main,0.585
40704,0.9225,-2.3296,Main,2.149
40705,-0.1670,1.4191,Main,0.237
40706,0.0032,1.7856,Main,0.006
40707,-0.8140,0.7156,Main,0.582
40708,-0.3041,-1.6272,Main,0.495
40709,1.5535,0.1343,Main,0.209
40710,0.3567,1.6363,Main,0.584
40711,-1.3065,-0.3932,Main,0.514
40712,0.4378,-0.4619,Main,0.202
40713,-0.8115,-1.0803,Main,0.877
40714,-1.1049,1.1735,Main,1.297
40715,0.9231,-0.5888,Main,0.544
40716,-0.5160,0.5991,Main,0.309
40717,1.3254,-0.3665,Main,0.486
40718,-0.4636,1.3582,Main,0.630
40719,1.1584,-0.9951,Main,1.153
40720,-1.2256,-0.4030,Main,0.494
40721,-1.2226,0.9760,Main,1.193
40722,-1.4168,1.5239,Main,2.159
40723,-0.4687,-1.2582,Main,0.590
40724,0.2352,-0.3977,Main,0.094
40725,0.6065,-1.1857,Main,0.719
40726,-1.8241,0.0348,Main,0.064
40727,-0.6251,-0.6877,Main,0.430
40728,-0.0356,-1.6054,Main,0.057
40729,-0.3531,-2.4552,Main,0.867
40730,0.2469,0.8016,Main,0.198
40731,-1.3596,0.0199,Main,0.027
40732,-0.7365,-0.2885,Main,0.212
40733,-0.3348,-0.3004,Main,0.101
40734,1.0489,0.7259,Main,0.761
40735,1.2935,0.8879,Main,1.149
40736,-1.5702,0.4644,Main,0.729
40737,0.0927,-0.8632,Main,0.080
40738,-0.4496,-0.8504,Main,0.382
40739,0.1280,-0.5131,Main,0.066
40740,2.0977,0.9620,Main,2.018
40741,-0.2732,-0.7473,Main,0.204
40742,-2.8838,0.3485,Main,1.005
40743,1.2575,-0.0996,Main,0.125
40744,0.0455,0.3725,Main,0.017
40745,0.5333,-1.5674,Main,0.836
40746,-0.8834,-0.4215,Main,0.372
40747,-1.1365,-0.4476,Main,0.509
40748,0.7968,-0.3445,Main,0.274
40749,-0.9762,-0.7277,Main,0.710
40750,0.0314,0.8762,Main,0.027
40751,1.4330,0.6350,Main,0.910
40752,-2.6076,-0.8475,Main,2.210
40753,2.1906,-0.4841,Main,1.061
40754,-2.1192,1.1469,Main,2.431
40755,0.0427,1.5182,Main,0.065
40756,0.0671,-0.3153,Main,0.021
40757,1.0234,-1.6064,Main,1.644
40758,0.7021,-0.3931,Main,0.276
40759,1.9131,-0.6767,Main,1.295
40760,-0.5352,1.4929,Main,0.799
40761,0.5383,0.5520,Main,0.297
40762,0.7479,0.7272,Main,0.544
40763,1.3218,-0.5474,Main,0.724
40764,-1.0414,-0.4315,Main,0.449
40765,-0.4764,1.3590,Main,0.647
40766,-1.0754,0.4362,Main,0.469
40767,1.0076,0.7001,Main,0.705
40768,-2.0959,-0.7036,Main,1.475
40769,1.3627,0.6830,Main,0.931
40770,0.1258,-2.0101,Main,0.253
40771,0.3133,-1.6544,Main,0.518
40772,-0.6611,-0.3586,Main,0.237
40773,0.3184,-1.2275,Main,0.391
40774,0.4993,0.7548,Main,0.377
40775,-0.4841,-0.2713,Main,0.131
40776,2.2907,1.2063,Main,2.763
40777,0.2773,-0.5439,Main,0.151
40778,1.1025,0.6282,Main,0.693
40779,-0.7658,-0.6450,Main,0.494
40780,-1.7233,1.0437,Main,1.799
40781,0.2559,-0.6711,Main,0.172
40782,2.0665,1.1270,Main,2.329
40783,-0.6796,0.2641,Main,0.179
40784,-2.1081,-1.1598,Main,2.445
40785,-0.7309,-1.6378,Main,1.197
40786,-0.3836,1.5686,Main,0.602
40787,-1.5341,1.3939,Main,2.138
40788,-0.0489,-0.8006,Main,0.039
40789,-0.0236,-1.1404,Main,0.027
40790,0.7049,-0.4872,Main,0.343
40791,-0.1641,-0.7243,Main,0.119
40792,-0.0963,-0.9925,Main,0.096
40793,0.6983,-1.5100,Main,1.054
40794,0.2829,-1.1210,Main,0.317
40795,0.6146,-0.5453,Main,0.335
40796,-1.9874,1.5564,Main,3.093
40797,-0.0686,-1.1195,Main,0.077
40798,0.8916,0.3825,Main,0.341
40799,0.3031,-1.2799,Main,0.388
40800,-0.2177,1.3701,Main,0.298
40801,0.9816,-0.1649,Main,0.162
40802,-0.3739,-1.1709,Main,0.438
40803,0.3602,0.0798,Main,0.029
40804,0.6682,-0.5931,Main,0.396
40805,0.6109,1.5374,Main,0.939
40806,-0.4131,1.4149,Main,0.585
40807,-0.2113,0.2327,Main,0.049
40808,1.6680,-0.3341,Main,0.557
40809,-0.2680,-0.2320,Main,0.062
40810,-0.4957,-1.1228,Main,0.557
40811,1.5128,-0.7979,Main,1.207
40812,0.2318,-1.0813,Main,0.251
40813,0.4371,-1.5111,Main,0.661
40814,-0.5029,-0.5192,Main,0.261
40815,-1.9506,-0.3942,Main,0.769
40816,0.2049,-1.8556,Main,0.380
40817,-0.9841,0.1042,Main,0.103
40818,0.8578,-1.3215,Main,1.134
40819,0.4603,-1.7564,Main,0.808
40820,0.1893,-0.2480,Main,0.047
40821,-0.6492,-0.5590,Main,0.363
40822,-0.1298,0.7759,Main,0.101
40823,-0.4700,-1.1321,Main,0.532
40824,0.5426,-0.0030,Main,0.002
40825,0.0840,-0.6244,Main,0.052
40826,-2.4790,0.8693,Main,2.155
40827,-0.5743,-1.8698,Main,1.074
40828,0.0380,0.0528,Main,0.002
40829,0.2222,-0.7111,Main,0.158
40830,-0.7257,0.5890,Main,0.427
40831,-0.1088,2.0345,Main,0.221
40832,0.7456,-0.1936,Main,0.144
40833,-1.0918,-1.4524,Main,1.586
40834,0.3979,-1.0189,Main,0.405
40835,-0.2398,1.8236,Main,0.437
40836,-0.7061,-1.1026,Main,0.779
40837,-0.4880,1.0844,Main,0.529
40838,1.1273,-0.0579,Main,0.065
40839,1.6081,1.8500,Main,2.975
40840,-0.0840,-1.1165,Main,0.094
40841,1.2672,0.2796,Main,0.354
40842,0.4536,0.6881,Main,0.312
40843,-1.0789,-0.6126,Main,0.661
40844,0.0810,-1.0292,Main,0.083
40845,-0.7062,0.1502,Main,0.106
40846,-0.3953,-0.7924,Main,0.313
40847,-1.0276,-0.9215,Main,0.947
40848,0.3498,0.9291,Main,0.325
40849,0.5393,-0.3713,Main,0.200
40850,-1.1021,0.5986,Main,0.660
40851,0.3765,0.2193,Main,0.083
40852,-1.5308,0.0756,Main,0.116
40853,-0.5775,0.6338,Main,0.366
40854,-0.8808,1.2358,Main,1.088
40855,0.1996,1.0343,Main,0.206
40856,0.0110,1.0931,Main,0.012
40857,-0.3066,-1.6753,Main,0.514
40858,-0.7109,-0.9432,Main,0.670
40859,-0.3402,0.4408,Main,0.150
40860,0.2969,-0.9860,Main,0.293
40861,-0.3929,1.1157,Main,0.438
40862,-0.7064,-1.2121,Main,0.856
40863,0.5191,0.4182,Main,0.217
40864,1.8307,0.6179,Main,1.131
40865,0.0565,0.5792,Main,0.033
40866,0.2733,-1.0601,Main,0.290
40867,-0.8220,0.4662,Main,0.383
40868,-1.5167,-0.8243,Main,1.250
40869,-0.7291,0.0139,Main,0.010
40870,-0.9742,-0.4755,Main,0.463
40871,-1.3543,-0.3903,Main,0.529
40872,-0.5582,-1.5841,Main,0.884
40873,-0.4889,0.1480,Main,0.072
40874,-0.8799,-0.3949,Main,0.348
40875,1.3054,0.1574,Main,0.205
40876,0.8955,0.6654,Main,0.596
40877,-0.0757,-1.7032,Main,0.129
40878,0.9052,0.4913,Main,0.445
40879,0.8130,0.6615,Main,0.538
40880,0.4927,0.2204,Main,0.109
40881,0.6239,-1.2854,Main,0.802
40882,-0.0806,-1.1809,Main,0.095
40883,-0.2454,0.1039,Main,0.025
40884,0.0172,-0.9319,Main,0.016
40885,0.1819,0.2948,Main,0.054
40886,-0.0846,1.6529,Main,0.140
40887,1.0934,-0.4331,Main,0.474
40888,-1.5842,1.0109,Main,1.601
40889,-0.6770,1.5101,Main,1.022
40890,-1.6356,-1.0160,Main,1.662
40891,0.5146,-0.5945,Main,0.306
40892,-0.8504,0.6860,Main,0.583
40893,1.6564,0.8011,Main,1.327
40894,1.8839,0.7922,Main,1.492
40895,-0.3413,1.2099,Main,0.413
40896,-0.1940,-1.0316,Main,0.200
40897,0.2944,0.1865,Main,0.055
40898,0.0757,1.5860,Main,0.120
40899,1.0494,0.5314,Main,0.558
40900,0.1627,-1.4787,Main,0.241
40901,1.0719,-0.1377,Main,0.148
40902,0.5370,-0.1615,Main,0.087
40903,0.6246,0.2961,Main,0.185
40904,-0.0681,-1.2229,Main,0.083
40905,0.3189,-0.7915,Main,0.252
40906,0.2994,-0.4832,Main,0.145
40907,0.4618,0.5774,Main,0.267
40908,1.0612,0.9822,Main,1.042
40909,0.2588,-0.2823,Main,0.073
40910,-0.9117,-0.4707,Main,0.429
40911,0.4476,0.4822,Main,0.216
40912,0.3640,-0.5683,Main,0.207
40913,0.3974,-1.5681,Main,0.623
40914,-1.9905,1.5721,Main,3.129
40915,-0.4270,0.1691,Main,0.072
40916,2.7153,-0.0825,Main,0.224
40917,-0.2493,0.2932,Main,0.073
40918,0.3321,-0.4341,Main,0.144
40919,0.0962,1.5827,Main,0.152
40920,0.7397,0.2030,Main,0.150
40921,0.1775,-0.1786,Main,0.032
40922,1.6243,-1.2511,Main,2.032
40923,1.4049,-1.7988,Main,2.527
40924,1.0350,0.3480,Main,0.360
40925,-0.5268,0.8221,Main,0.433
40926,1.3803,0.6383,Main,0.881
40927,1.6025,-0.1855,Main,0.297
40928,-0.4439,0.1916,Main,0.085
40929,-0.1730,-1.1105,Main,0.192
40930,-0.8238,-0.5151,Main,0.424
40931,-2.9061,2.2092,Main,6.420
40932,0.2303,-0.2148,Main,0.049
40933,-1.0736,0.3372,Main,0.362
40934,0.0406,0.3092,Main,0.013
40935,0.1731,0.1755,Main,0.030
40936,0.2619,-0.9354,Main,0.245
40937,-1.5200,-0.3734,Main,0.568
40938,-0.8968,1.4081,Main,1.263
40939,1.1592,-0.9076,Main,1.052
40940,-0.1822,0.2944,Main,0.054
40941,-1.2177,-0.3050,Main,0.371
40942,0.5222,0.4752,Main,0.248
40943,1.3095,-0.2237,Main,0.293
40944,0.3289,-1.4472,Main,0.476
40945,-0.3689,-2.0789,Main,0.767
40946,0.5843,-1.1588,Main,0.677
40947,-1.1597,1.8459,Main,2.141
40948,-0.5145,-0.5585,Main,0.287
40949,-0.1783,-1.1622,Main,0.207
40950,0.2866,0.9356,Main,0.268
40951,0.9275,1.4821,Main,1.375
40952,-0.2973,-0.3561,Main,0.106
40953,-0.3973,-1.4519,Main,0.577
40954,0.4029,-0.1163,Main,0.047
40955,-0.7292,-0.2087,Main,0.152
40956,0.5626,1.0929,Main,0.615
40957,-0.3730,-0.3577,Main,0.133
40958,-0.4128,0.5994,Main,0.247
40959,0.1431,-1.6683,Main,0.239
40960,-1.5294,2.0071,Main,3.070
40961,-1.0664,0.6927,Main,0.739
40962,-1.4965,-1.3541,Main,2.026
40963,0.6622,0.1225,Main,0.081
40964,-0.7056,1.1742,Main,0.829
40965,-1.0111,-0.3320,Main,0.336
40966,2.1674,1.2125,Main,2.628
40967,0.5746,-1.2413,Main,0.713
40968,0.9931,-0.5027,Main,0.499
40969,-0.9332,-1.0507,Main,0.980
40970,-1.5314,-0.8222,Main,1.259
40971,-0.3159,0.0721,Main,0.023
40972,-2.0574,-0.6993,Main,1.439
40973,0.2053,-0.3992,Main,0.082
40974,-0.9988,0.4682,Main,0.468
40975,2.2627,1.1779,Main,2.665
40976,0.4379,1.3577,Main,0.594
40977,0.3209,-0.7790,Main,0.250
40978,0.4720,-0.9565,Main,0.451
40979,-2.3143,-0.1602,Main,0.371
40980,0.3138,-0.2532,Main,0.079
40981,-0.9812,0.0038,Main,0.004
40982,-1.3755,1.8316,Main,2.519
40983,-0.0560,-0.2160,Main,0.012
40984,-1.0722,-0.2074,Main,0.222
40985,-0.1085,0.9306,Main,0.101
40986,0.8093,-1.5534,Main,1.257
40987,-0.3499,-1.6156,Main,0.565
40988,-0.3774,-1.2698,Main,0.479
40989,1.7717,-0.2496,Main,0.442
40990,0.1061,-1.2474,Main,0.132
40991,-0.3642,0.4475,Main,0.163
40992,-0.2226,1.5123,Main,0.337
40993,0.7125,0.2844,Main,0.203
40994,-1.5383,-0.0576,Main,0.089
40995,-1.9035,0.4754,Main,0.905
40996,0.0372,0.1289,Main,0.005
40997,-0.3048,-1.6030,Main,0.489
40998,0.4472,1.3524,Main,0.605
40999,-0.5856,-0.1324,Main,0.078
41000,0.2581,-0.4350,Main,0.112
41001,-0.1597,1.3589,Main,0.217
41002,0.4533,-0.0637,Main,0.029
41003,-1.2030,0.3143,Main,0.378
41004,0.2204,-0.4851,Main,0.107
41005,2.4396,-0.2277,Main,0.556
41006,-1.7222,-0.3702,Main,0.638
41007,0.7371,0.7106,Main,0.524
41008,-0.1145,-0.1777,Main,0.020
41009,0.4107,-0.2578,Main,0.106
41010,1.5623,0.6275,Main,0.980
41011,-1.1484,1.4552,Main,1.671
41012,-0.4855,-0.1088,Main,0.053
41013,-1.9483,-0.5662,Main,1.103
41014,-0.1964,1.4951,Main,0.294
41015,0.1561,0.5959,Main,0.093
41016,-0.8447,2.2337,Main,1.887
41017,-0.2690,0.6961,Main,0.187
41018,0.6942,1.7450,Main,1.211
41019,-0.8271,1.6573,Main,1.371
41020,0.1717,0.5119,Main,0.088
41021,-0.1822,-0.4959,Main,0.090
41022,-0.2026,-0.1938,Main,0.039
41023,-2.2714,0.5013,Main,1.139
41024,0.3012,0.7638,Main,0.230
41025,-1.1362,-0.3670,Main,0.417
41026,-0.6763,0.8872,Main,0.600
41027,-1.0220,0.5150,Main,0.526
41028,0.9810,-0.4161,Main,0.408
41029,-0.8503,0.8316,Main,0.707
41030,-0.1375,2.1602,Main,0.297
41031,-0.5895,-0.8402,Main,0.495
41032,0.3768,-0.3453,Main,0.130
41033,-1.8119,-0.3649,Main,0.661
41034,-0.2441,-0.9816,Main,0.240
41035,-0.1380,1.0004,Main,0.138
41036,-0.5805,0.2802,Main,0.163
41037,-1.0695,-0.0821,Main,0.088
41038,-0.2811,-2.3639,Main,0.664
41039,-0.7109,-1.4015,Main,0.996
41040,-0.8034,-0.5254,Main,0.422
41041,0.9698,0.9641,Main,0.935
41042,1.9725,-1.6691,Main,3.292
41043,-0.7237,-0.5764,Main,0.417
41044,-0.2296,-0.6799,Main,0.156
41045,-0.4609,-0.5359,Main,0.247
41046,-0.0796,1.4008,Main,0.112
41047,-0.8977,-0.2231,Main,0.200
41048,0.3234,-0.1365,Main,0.044
41049,-0.7558,-0.6805,Main,0.514
41050,-0.8365,0.4268,Main,0.357
41051,-2.3929,-1.1080,Main,2.651
41052,1.3606,1.1416,Main,1.553
41053,1.1602,-0.5577,Main,0.647
41054,0.6401,0.1834,Main,0.117
41055,-1.8897,0.8081,Main,1.527
41056,-0.0799,0.1208,Main,0.010
41057,-0.8306,-0.1590,Main,0.132
41058,-2.3397,-0.0781,Main,0.183
41059,0.8819,0.8812,Main,0.777
41060,-0.0041,0.2751,Main,0.001
41061,-1.5595,1.7398,Main,2.713
41062,-0.5020,-1.2336,Main,0.619
41063,0.5059,1.2996,Main,0.657
41064,0.0465,0.0112,Main,0.001
41065,1.1350,-0.7741,Main,0.879
41066,0.7970,-0.1048,Main,0.084
41067,0.9116,0.0838,Main,0.076
41068,-1.2899,-2.1858,Main,2.820
41069,-0.5122,-1.0418,Main,0.534
41070,-1.3644,-2.2764,Main,3.106
41071,0.3569,0.5323,Main,0.190
41072,-0.6877,0.1474,Main,0.101
41073,0.1697,1.2643,Main,0.215
41074,-0.7520,1.9842,Main,1.492
41075,-1.9075,-2.0458,Main,3.902
41076,0.8682,-0.2836,Main,0.246
41077,-1.4950,0.7575,Main,1.132
41078,1.3309,0.1627,Main,0.217
41079,-0.7558,-0.1342,Main,0.101
41080,-0.8271,-3.1773,Main,2.628
41081,1.1108,0.4745,Main,0.527
41082,-0.7466,-0.8864,Main,0.662
41083,0.7185,0.3786,Main,0.272
41084,0.6141,-1.9280,Main,1.184
41085,1.4160,0.7594,Main,1.075
41086,-1.3487,-1.8001,Main,2.428
41087,-1.9634,-0.6111,Main,1.200
41088,1.2955,0.7318,Main,0.948
41089,-1.5772,0.3769,Main,0.595
41090,0.2789,-0.3598,Main,0.100
41091,-0.1364,-1.0679,Main,0.146
41092,0.4804,0.5272,Main,0.253
41093,1.6052,-1.2633,Main,2.028
41094,0.0456,-1.1222,Main,0.051
41095,-0.2159,1.4804,Main,0.320
41096,-0.2967,-0.7751,Main,0.230
41097,0.9470,0.7505,Main,0.711
41098,1.0436,0.6037,Main,0.630
41099,-0.8498,1.7049,Main,1.449
41100,-1.0596,-0.7851,Main,0.832
41101,0.3246,1.2815,Main,0.416
41102,-2.3448,0.2265,Main,0.531
41103,-1.5189,-0.4457,Main,0.677
41104,1.0708,1.0942,Main,1.172
41105,0.5344,0.2923,Main,0.156
41106,-0.1124,0.7019,Main,0.079
41107,0.6026,0.2525,Main,0.152
41108,-1.2507,-0.4862,Main,0.608
41109,0.2767,0.6341,Main,0.175
41110,1.0395,0.1729,Main,0.180
41111,-0.1451,0.3763,Main,0.055
41112,1.3616,-0.9330,Main,1.270
41113,-1.1096,-0.2494,Main,0.277
41114,0.2186,-1.1007,Main,0.241
41115,-0.2033,1.1650,Main,0.237
41116,0.3065,-1.1859,Main,0.363
41117,1.0696,0.7904,Main,0.845
41118,0.1994,-2.1040,Main,0.420
41119,-1.1590,0.4662,Main,0.540
41120,0.5476,-0.4517,Main,0.247
41121,-1.5014,1.1344,Main,1.703
41122,0.5675,-1.4399,Main,0.817
41123,1.1878,1.1772,Main,1.398
41124,-0.1083,-0.0698,Main,0.008
41125,0.5707,0.2135,Main,0.122
41126,0.1017,1.4265,Main,0.145
41127,1.7347,0.9437,Main,1.637
41128,-1.8895,-0.0771,Main,0.146
41129,1.0251,1.3234,Main,1.357
41130,1.4108,1.0544,Main,1.488
41131,-0.4164,1.5551,Main,0.648
41132,-0.4350,-0.1652,Main,0.072
41133,0.3143,-1.2401,Main,0.390
41134,-2.5788,1.1282,Main,2.909
41135,-1.1270,0.6108,Main,0.688
41136,2.0162,0.0005,Main,0.001
41137,0.2546,0.7210,Main,0.184
41138,0.5001,-1.2028,Main,0.602
41139,-0.1223,0.3377,Main,0.041
41140,0.5721,-0.1418,Main,0.081
41141,-0.5670,0.6248,Main,0.354
41142,0.1896,0.6814,Main,0.129
41143,-0.5155,-0.8124,Main,0.419
41144,2.7943,-0.4002,Main,1.118
41145,-1.2055,-0.7168,Main,0.864
41146,-0.1623,0.2504,Main,0.041
41147,1.0856,0.4013,Main,0.436
41148,-0.2288,-0.2109,Main,0.048
41149,-1.4676,-0.1449,Main,0.213
41150,0.3385,0.1945,Main,0.066
41151,0.9430,-0.8764,Main,0.826
41152,-0.1752,-1.8012,Main,0.316
41153,-0.7052,0.0887,Main,0.063
41154,0.9281,-0.2672,Main,0.248
41155,0.4228,-1.1489,Main,0.486
41156,-0.0453,-0.9209,Main,0.042
41157,0.4592,0.5975,Main,0.274
41158,0.9893,-2.3051,Main,2.280
41159,-0.2056,-0.2300,Main,0.047
41160,-0.1189,0.5041,Main,0.060
41161,-0.6363,-0.3621,Main,0.230
41162,1.8474,-1.1897,Main,2.198
41163,-0.4024,-0.3217,Main,0.129
41164,0.1049,0.2373,Main,0.025
41165,-0.8596,1.6567,Main,1.424
41166,0.5144,0.1211,Main,0.062
41167,2.4880,2.3906,Main,5.948
41168,0.0520,0.0847,Main,0.004
41169,0.8428,-0.0274,Main,0.023
41170,-1.9079,-0.6070,Main,1.158
41171,-1.3530,-0.4594,Main,0.622
41172,-0.2848,0.0948,Main,0.027
41173,0.7415,-0.4277,Main,0.317
41174,1.1663,0.2004,Main,0.234
41175,1.1215,0.4870,Main,0.546
41176,0.5372,-1.0900,Main,0.586
41177,0.8349,0.6552,Main,0.547
41178,-0.1391,0.1900,Main,0.026
41179,-0.1733,-0.1282,Main,0.022
41180,-2.4201,0.1044,Main,0.253
41181,0.7827,0.1312,Main,0.103
41182,2.3434,-0.1948,Main,0.457
41183,0.4930,0.6384,Main,0.315
41184,0.2529,0.9824,Main,0.248
41185,-0.3926,0.9993,Main,0.392
41186,0.6810,-0.8371,Main,0.570
41187,-1.3195,1.5488,Main,2.044
41188,0.2041,0.0021,Main,0.000
41189,0.1365,-1.0759,Main,0.147
41190,2.0277,0.4529,Main,0.918
41191,-0.1533,-0.2462,Main,0.038
